time,ax,ay,az,atotal
2.062,-0.02,-0.26,0.17,0.32
2.072,0.01,-0.22,0.21,0.31
2.082,0.05,-0.20,0.20,0.29
2.092,0.08,-0.13,0.22,0.27
2.102,0.15,-0.01,0.27,0.31
2.112,0.24,0.06,0.27,0.37
2.122,0.28,0.02,0.20,0.35
2.132,0.23,-0.09,0.08,0.26
2.142,0.18,-0.17,0.04,0.25
2.152,0.21,-0.16,0.08,0.28
2.162,0.26,-0.15,0.08,0.31
2.172,0.30,-0.21,0.12,0.38
2.182,0.27,-0.28,0.14,0.42
2.192,0.28,-0.20,0.13,0.37
2.202,0.29,-0.05,0.12,0.32
2.212,0.22,0.08,0.07,0.25
2.223,0.06,0.12,0.03,0.14
2.233,-0.05,0.12,0.07,0.15
2.243,-0.13,0.10,0.13,0.21
2.253,-0.14,0.02,0.22,0.26
2.263,-0.07,0.00,0.30,0.30
2.273,0.04,0.01,0.35,0.35
2.283,0.11,0.03,0.38,0.40
2.293,0.21,0.07,0.41,0.46
2.303,0.36,0.10,0.43,0.57
2.313,0.49,0.08,0.47,0.68
2.323,0.64,0.03,0.43,0.77
2.333,0.78,-0.05,0.34,0.85
2.343,0.91,-0.11,0.21,0.94
2.353,1.02,-0.22,0.25,1.08
2.363,1.04,-0.33,0.32,1.14
2.373,0.98,-0.39,0.33,1.11
2.383,0.90,-0.27,0.30,0.99
2.394,0.77,-0.14,0.18,0.80
2.404,0.56,-0.06,0.01,0.57
2.414,0.28,-0.10,-0.13,0.33
2.424,0.08,-0.19,-0.12,0.24
2.434,-0.02,-0.23,0.11,0.25
2.444,0.11,-0.07,0.34,0.37
2.454,0.24,0.14,0.39,0.48
2.464,0.32,0.22,0.39,0.55
2.474,0.36,0.20,0.36,0.55
2.484,0.38,0.08,0.29,0.49
2.494,0.40,-0.17,0.39,0.58
2.504,0.52,-0.37,0.56,0.85
2.514,0.67,-0.43,0.69,1.05
2.524,0.75,-0.38,0.65,1.06
2.534,0.86,-0.28,0.71,1.15
2.544,0.95,-0.18,0.78,1.24
2.555,1.04,-0.12,0.89,1.37
2.564,1.08,-0.01,0.78,1.33
2.575,1.00,-0.03,0.55,1.14
2.585,0.83,-0.26,0.48,1.00
2.595,0.74,-0.48,0.60,1.06
2.605,0.72,-0.56,0.70,1.15
2.615,0.73,-0.42,0.76,1.14
2.625,0.88,-0.15,0.82,1.21
2.635,1.12,0.04,0.87,1.42
2.645,1.27,0.01,0.89,1.56
2.655,1.34,-0.11,0.94,1.64
2.665,1.31,-0.21,0.94,1.62
2.675,1.25,-0.16,0.85,1.52
2.685,1.15,0.02,0.72,1.36
2.695,0.99,0.16,0.50,1.12
2.705,0.76,0.24,0.31,0.86
2.715,0.47,0.32,0.27,0.63
2.725,0.27,0.43,0.31,0.60
2.736,0.17,0.56,0.24,0.63
2.746,0.21,0.66,0.01,0.69
2.756,0.21,0.71,-0.27,0.79
2.766,0.12,0.65,-0.55,0.85
2.776,0.00,0.53,-0.71,0.89
2.786,-0.12,0.49,-0.74,0.89
2.796,-0.16,0.50,-0.85,1.00
2.806,-0.12,0.47,-0.91,1.03
2.816,-0.03,0.39,-0.76,0.85
2.826,0.20,0.33,-0.54,0.66
2.836,0.45,0.28,-0.35,0.64
2.846,0.63,0.21,-0.24,0.70
2.856,0.73,0.26,-0.17,0.79
2.866,0.78,0.47,-0.27,0.96
2.876,0.74,0.66,-0.46,1.09
2.886,0.58,0.65,-0.51,1.01
2.896,0.32,0.42,-0.49,0.72
2.906,-0.09,0.10,-0.51,0.53
2.917,-0.46,-0.31,-0.60,0.82
2.926,-0.75,-0.73,-0.77,1.30
2.937,-1.05,-1.11,-0.78,1.71
2.947,-1.27,-1.27,-0.60,1.89
2.957,-1.36,-1.26,-0.30,1.88
2.967,-1.17,-1.11,-0.04,1.61
2.977,-0.84,-0.73,0.09,1.12
2.987,-0.54,-0.18,0.14,0.58
2.997,-0.24,0.41,0.10,0.48
3.007,0.02,0.94,0.18,0.96
3.017,0.14,1.36,0.39,1.42
3.027,0.09,1.56,0.46,1.63
3.037,0.02,1.54,0.39,1.59
3.047,-0.03,1.24,0.32,1.28
3.057,-0.16,0.84,0.32,0.91
3.067,-0.18,0.41,0.17,0.48
3.078,-0.25,0.01,0.07,0.26
3.088,-0.30,-0.43,0.06,0.53
3.098,-0.30,-0.80,0.08,0.86
3.108,-0.25,-1.07,-0.01,1.10
3.118,-0.10,-1.16,-0.02,1.16
3.128,-0.00,-1.07,0.06,1.07
3.138,0.15,-1.10,0.08,1.11
3.148,0.20,-1.13,0.07,1.15
3.158,0.08,-1.08,0.10,1.08
3.168,-0.15,-0.91,0.19,0.94
3.178,-0.39,-0.73,0.28,0.88
3.188,-0.58,-0.55,0.33,0.87
3.198,-0.61,-0.40,0.33,0.80
3.208,-0.53,-0.31,0.30,0.68
3.218,-0.40,-0.37,0.25,0.60
3.228,-0.31,-0.55,0.24,0.67
3.238,-0.32,-0.75,0.23,0.84
3.248,-0.33,-0.94,0.27,1.03
3.259,-0.32,-1.16,0.36,1.25
3.268,-0.21,-1.34,0.38,1.41
3.278,-0.04,-1.45,0.32,1.49
3.289,0.12,-1.43,0.31,1.47
3.299,0.16,-1.30,0.37,1.36
3.309,0.14,-1.02,0.41,1.11
3.319,0.02,-0.70,0.50,0.86
3.329,-0.12,-0.40,0.73,0.84
3.339,-0.12,-0.18,0.89,0.91
3.349,-0.01,-0.12,0.93,0.93
3.359,0.12,-0.23,0.86,0.90
3.369,0.27,-0.43,0.70,0.87
3.379,0.34,-0.64,0.60,0.94
3.389,0.36,-0.82,0.52,1.04
3.399,0.49,-0.98,0.46,1.19
3.409,0.71,-1.06,0.43,1.35
3.419,0.80,-1.08,0.46,1.42
3.430,0.66,-0.98,0.59,1.32
3.439,0.50,-0.80,0.76,1.21
3.450,0.40,-0.70,0.94,1.24
3.460,0.34,-0.67,1.11,1.34
3.470,0.37,-0.67,1.30,1.51
3.480,0.56,-0.71,1.29,1.57
3.490,0.94,-0.69,1.01,1.54
3.500,1.29,-0.62,0.66,1.58
3.510,1.48,-0.66,0.35,1.66
3.520,1.39,-0.76,0.19,1.59
3.530,1.05,-0.92,0.23,1.41
3.540,0.68,-1.04,0.64,1.40
3.550,0.31,-0.97,1.13,1.52
3.560,0.00,-0.76,1.42,1.61
3.570,-0.11,-0.60,1.46,1.58
3.580,-0.18,-0.58,1.29,1.43
3.590,-0.23,-0.81,1.02,1.32
3.600,-0.16,-1.23,0.81,1.48
3.610,-0.03,-1.77,0.71,1.90
3.621,0.04,-2.26,0.63,2.34
3.630,0.03,-2.63,0.47,2.67
3.641,-0.15,-2.80,0.40,2.83
3.651,-0.44,-2.77,0.51,2.85
3.661,-0.52,-2.40,0.66,2.55
3.671,-0.37,-1.95,0.75,2.12
3.681,-0.17,-1.54,1.00,1.85
3.691,0.01,-1.28,1.29,1.82
3.701,0.16,-1.31,1.39,1.91
3.711,0.36,-1.48,1.17,1.92
3.721,0.54,-1.67,0.95,2.00
3.731,0.73,-1.84,0.89,2.17
3.741,0.85,-2.01,1.08,2.43
3.751,0.97,-2.21,1.20,2.69
3.761,1.11,-2.41,1.24,2.92
3.771,1.29,-2.47,1.56,3.19
3.781,1.44,-2.38,1.92,3.38
3.791,1.54,-1.87,2.14,3.23
3.802,1.33,-0.35,1.36,1.93
3.812,0.93,2.34,0.46,2.56
3.822,0.12,4.78,-0.10,4.79
3.832,-1.66,5.67,-1.79,6.17
3.842,-2.96,6.91,-3.82,8.44
3.852,-3.74,8.71,-5.26,10.84
3.862,-4.40,9.40,-5.70,11.84
3.872,-4.33,8.58,-4.47,10.60
3.882,-2.74,6.21,-1.88,7.04
3.892,-0.26,4.11,-0.22,4.12
3.902,1.94,3.40,0.04,3.91
3.912,3.20,3.38,0.48,4.68
3.922,3.22,3.37,0.90,4.75
3.932,2.40,2.79,0.89,3.79
3.942,1.22,2.09,0.28,2.43
3.952,-0.16,1.54,-0.51,1.63
3.962,-1.45,0.87,-1.02,1.98
3.973,-2.55,0.23,-1.22,2.84
3.983,-3.17,-0.27,-1.16,3.39
3.993,-3.26,-0.67,-0.97,3.47
4.002,-2.86,-1.09,-0.65,3.13
4.013,-2.00,-1.44,-0.41,2.50
4.023,-0.81,-1.57,-0.37,1.80
4.033,0.32,-1.43,-0.34,1.50
4.043,1.31,-1.15,-0.46,1.80
4.053,2.14,-0.72,-0.67,2.35
4.063,2.52,-0.23,-0.90,2.68
4.073,2.56,0.10,-1.09,2.79
4.083,2.30,0.22,-1.28,2.64
4.093,1.67,-0.07,-1.34,2.14
4.103,0.88,-0.47,-1.23,1.58
4.113,0.28,-0.81,-0.90,1.24
4.124,-0.18,-1.18,-0.46,1.28
4.133,-0.38,-1.29,-0.03,1.35
4.144,-0.41,-1.10,0.18,1.19
4.153,-0.41,-0.93,0.21,1.04
4.164,-0.45,-0.89,0.17,1.01
4.174,-0.50,-0.77,0.15,0.93
4.184,-0.55,-0.52,0.10,0.76
4.194,-0.45,-0.21,-0.00,0.50
4.204,-0.40,-0.11,-0.21,0.46
4.214,-0.26,-0.23,-0.45,0.57
4.224,-0.05,-0.26,-0.60,0.66
4.234,0.08,-0.07,-0.80,0.81
4.244,0.28,0.27,-1.02,1.09
4.254,0.40,0.43,-1.00,1.16
4.264,0.27,0.14,-0.76,0.82
4.274,-0.05,-0.47,-0.44,0.65
4.284,-0.30,-1.04,-0.06,1.08
4.294,-0.26,-1.32,0.22,1.37
4.304,0.01,-1.53,0.53,1.62
4.314,0.36,-1.74,0.93,2.01
4.325,0.60,-2.02,1.15,2.40
4.334,0.79,-2.15,1.02,2.50
4.345,0.91,-2.10,0.73,2.40
4.355,1.13,-1.95,0.41,2.29
4.365,1.44,-1.78,0.04,2.29
4.375,1.51,-1.68,-0.35,2.29
4.385,1.22,-1.64,-0.41,2.08
4.395,0.84,-1.47,-0.19,1.70
4.405,0.51,-1.11,-0.00,1.23
4.415,0.35,-0.79,0.08,0.86
4.425,0.37,-0.55,0.07,0.67
4.435,0.54,-0.51,0.24,0.78
4.445,0.71,-0.67,0.50,1.10
4.455,0.73,-1.02,0.52,1.36
4.465,0.77,-1.42,0.44,1.68
4.475,0.96,-1.58,0.48,1.91
4.485,1.11,-1.38,0.73,1.91
4.495,1.04,-1.18,0.91,1.82
4.506,0.95,-1.12,0.95,1.75
4.515,0.98,-0.85,0.89,1.57
4.526,1.06,-0.57,0.78,1.43
4.536,1.02,-0.45,0.48,1.22
4.546,0.89,-0.38,0.11,0.97
4.556,0.98,-0.30,0.04,1.03
4.566,1.20,-0.38,0.28,1.29
4.576,1.61,-0.74,0.60,1.87
4.586,2.15,-1.12,0.69,2.52
4.596,2.49,-1.33,0.58,2.88
4.606,2.63,-1.30,0.41,2.96
4.616,2.49,-1.32,0.19,2.83
4.626,2.02,-1.61,-0.26,2.60
4.636,1.37,-1.79,-0.76,2.38
4.646,1.04,-1.70,-0.82,2.16
4.656,0.82,-1.30,0.03,1.54
4.666,0.55,-0.18,0.46,0.74
4.676,-0.13,1.72,0.21,1.74
4.687,-1.17,3.58,-0.02,3.77
4.697,-1.95,4.84,0.03,5.22
4.707,-2.28,5.79,-0.22,6.23
4.717,-2.49,6.81,-1.29,7.37
4.727,-2.66,7.27,-2.29,8.07
4.737,-2.89,6.95,-2.66,7.98
4.747,-3.27,6.00,-2.27,7.20
4.757,-3.24,4.77,-1.49,5.96
4.767,-2.75,3.59,-0.97,4.62
4.777,-2.20,2.75,-0.89,3.64
4.787,-1.50,2.36,-0.76,2.90
4.797,-0.57,2.18,-0.41,2.29
4.807,0.30,1.97,0.11,1.99
4.817,0.62,1.46,0.59,1.70
4.827,0.36,0.82,0.74,1.16
4.837,-0.11,0.24,0.80,0.85
4.847,-0.31,0.12,0.83,0.90
4.858,-0.28,0.36,0.74,0.87
4.868,-0.25,0.66,0.55,0.89
4.878,-0.37,0.71,0.21,0.83
4.888,-0.69,0.43,-0.14,0.82
4.898,-0.97,-0.02,-0.37,1.04
4.908,-1.09,-0.46,-0.37,1.24
4.918,-1.04,-0.77,-0.33,1.33
4.928,-0.88,-0.98,-0.33,1.36
4.938,-0.73,-1.14,-0.32,1.39
4.948,-0.65,-1.13,-0.36,1.36
4.958,-0.58,-1.13,-0.18,1.28
4.968,-0.65,-1.32,-0.10,1.48
4.978,-0.76,-1.52,-0.06,1.70
4.988,-0.79,-1.75,0.00,1.92
4.998,-0.82,-1.99,0.13,2.15
5.009,-0.76,-2.21,0.21,2.35
5.018,-0.68,-2.38,0.26,2.49
5.029,-0.66,-2.46,0.17,2.55
5.039,-0.60,-2.52,0.05,2.59
5.049,-0.49,-2.56,0.10,2.61
5.059,-0.45,-2.65,0.21,2.70
5.069,-0.50,-2.78,0.31,2.84
5.079,-0.48,-2.82,0.20,2.87
5.089,-0.28,-2.76,0.02,2.77
5.099,0.06,-2.75,0.01,2.75
5.109,0.34,-2.86,0.08,2.88
5.119,0.51,-2.95,0.01,3.00
5.129,0.47,-2.97,0.02,3.01
5.139,0.26,-2.95,0.11,2.96
5.149,-0.02,-2.79,0.20,2.79
5.159,-0.18,-2.61,0.22,2.63
5.169,-0.06,-2.59,0.20,2.60
5.179,0.29,-2.77,0.11,2.79
5.189,0.59,-3.10,-0.09,3.16
5.199,0.69,-3.45,-0.29,3.53
5.210,0.69,-3.71,-0.24,3.78
5.219,0.47,-3.76,0.16,3.79
5.230,-0.05,-3.49,0.63,3.55
5.240,-0.49,-3.00,0.77,3.13
5.250,-0.65,-2.51,0.71,2.69
5.260,-0.66,-2.11,0.61,2.29
5.270,-0.58,-1.72,0.74,1.96
5.280,-0.35,-1.43,0.98,1.77
5.290,0.03,-1.29,1.27,1.81
5.300,0.30,-1.20,1.53,1.97
5.310,0.28,-0.82,1.73,1.94
5.320,-0.23,0.36,-0.02,0.43
5.330,-0.21,2.24,-1.08,2.49
5.340,-0.24,4.17,-0.04,4.17
5.350,-1.94,4.31,-0.69,4.78
5.360,-2.59,4.78,-1.82,5.73
5.370,-2.28,6.61,-2.58,7.46
5.380,-2.57,8.11,-2.53,8.88
5.391,-2.64,7.91,-1.69,8.51
5.400,-1.36,6.43,0.25,6.57
5.411,1.17,6.11,1.72,6.46
5.421,2.79,6.73,1.84,7.51
5.431,3.22,7.28,1.43,8.08
5.441,2.96,6.80,0.74,7.45
5.451,2.70,5.60,0.42,6.23
5.461,1.95,4.58,0.21,4.98
5.471,0.72,3.78,-0.00,3.85
5.481,-0.34,2.86,0.08,2.88
5.491,-1.12,2.06,0.26,2.36
5.501,-1.75,1.61,0.29,2.39
5.511,-1.82,1.37,0.24,2.29
5.521,-1.57,1.17,0.15,1.96
5.531,-1.21,0.98,-0.06,1.56
5.541,-0.80,0.74,-0.27,1.13
5.551,-0.42,0.50,-0.43,0.78
5.561,-0.13,0.23,-0.66,0.71
5.572,0.04,-0.11,-0.87,0.87
5.582,0.15,-0.50,-1.03,1.16
5.592,0.24,-0.86,-1.11,1.42
5.602,0.34,-1.11,-1.10,1.60
5.612,0.38,-1.35,-1.05,1.75
5.622,0.39,-1.64,-1.03,1.98
5.632,0.42,-1.87,-1.01,2.16
5.642,0.49,-2.08,-0.90,2.31
5.652,0.60,-2.22,-0.73,2.41
5.662,0.67,-2.27,-0.56,2.43
5.672,0.79,-2.23,-0.52,2.42
5.682,0.94,-2.14,-0.57,2.40
5.692,1.07,-2.04,-0.54,2.37
5.702,1.13,-1.87,-0.51,2.24
5.712,1.09,-1.54,-0.52,1.96
5.722,0.99,-1.18,-0.59,1.65
5.732,0.82,-0.96,-0.65,1.42
5.743,0.57,-0.98,-0.71,1.34
5.752,0.24,-1.19,-0.80,1.46
5.763,-0.18,-1.49,-0.88,1.74
5.773,-0.47,-1.82,-0.98,2.11
5.783,-0.54,-2.16,-1.13,2.50
5.793,-0.55,-2.43,-1.19,2.76
5.803,-0.52,-2.67,-1.02,2.91
5.813,-0.34,-2.83,-0.64,2.92
5.823,-0.07,-2.73,-0.17,2.74
5.833,0.38,-2.26,0.15,2.30
5.843,0.92,-1.46,0.16,1.73
5.853,1.32,-0.86,0.08,1.58
5.863,1.50,-0.76,0.02,1.68
5.873,1.56,-1.19,0.05,1.96
5.883,1.44,-2.07,0.17,2.53
5.893,1.25,-2.63,0.33,2.93
5.903,1.25,-2.67,0.27,2.96
5.913,1.27,-2.43,0.21,2.75
5.923,1.13,-1.93,0.21,2.24
5.934,0.93,-1.17,0.22,1.51
5.944,0.80,-0.26,0.21,0.87
5.954,0.79,0.83,-0.18,1.16
5.964,0.55,1.13,-0.38,1.31
5.974,0.33,0.34,0.23,0.52
5.984,0.61,-0.52,0.95,1.24
5.994,1.20,-1.37,1.32,2.25
6.004,1.79,-2.13,1.28,3.06
6.014,2.09,-2.43,1.19,3.42
6.024,2.18,-2.48,1.10,3.48
6.034,1.84,-2.32,0.69,3.05
6.044,1.26,-2.12,0.18,2.47
6.054,0.63,-1.59,-0.06,1.72
6.064,0.15,-0.55,0.17,0.60
6.074,-0.11,0.30,0.43,0.54
6.084,-0.56,1.17,-0.23,1.32
6.095,-1.54,2.06,-0.91,2.73
6.105,-2.24,2.57,-0.79,3.50
6.115,-2.47,3.00,-0.09,3.89
6.125,-2.56,3.96,0.02,4.72
6.135,-2.54,5.55,-0.67,6.14
6.145,-2.39,7.15,-1.15,7.62
6.155,-2.38,8.08,-0.73,8.46
6.165,-2.19,8.21,0.25,8.51
6.175,-1.57,7.67,1.18,7.92
6.185,-0.49,6.70,1.01,6.79
6.195,0.67,5.56,-0.03,5.60
6.205,1.49,4.39,-0.63,4.68
6.215,1.75,3.19,-0.39,3.66
6.225,1.67,2.17,0.11,2.74
6.235,1.24,1.29,0.43,1.84
6.245,0.47,0.46,0.77,1.01
6.255,-0.28,-0.25,1.06,1.12
6.265,-0.61,-0.62,0.90,1.25
6.276,-0.63,-0.64,0.45,1.00
6.286,-0.52,-0.76,-0.09,0.92
6.296,-0.53,-1.01,-0.33,1.19
6.306,-0.60,-1.40,-0.08,1.53
6.316,-0.61,-1.77,0.30,1.90
6.326,-0.65,-1.99,0.45,2.14
6.336,-0.73,-2.09,0.42,2.26
6.346,-0.73,-2.12,0.25,2.26
6.356,-0.59,-1.99,-0.04,2.08
6.366,-0.35,-1.81,-0.18,1.85
6.376,-0.19,-1.64,-0.34,1.68
6.386,-0.07,-1.46,-0.46,1.53
6.396,-0.04,-1.38,-0.56,1.49
6.406,-0.22,-1.39,-0.66,1.55
6.416,-0.53,-1.47,-0.56,1.66
6.427,-0.84,-1.52,-0.30,1.76
6.437,-0.98,-1.51,-0.02,1.80
6.447,-1.02,-1.41,0.19,1.76
6.457,-0.90,-1.32,0.31,1.63
6.467,-0.62,-1.36,0.33,1.53
6.477,-0.32,-1.59,0.29,1.65
6.487,-0.06,-2.01,0.34,2.04
6.497,0.07,-2.38,0.48,2.43
6.507,0.08,-2.62,0.70,2.71
6.517,0.05,-2.58,0.87,2.72
6.527,0.08,-2.20,0.79,2.34
6.537,0.07,-1.52,0.68,1.67
6.547,-0.04,-0.72,0.76,1.04
