time,ax,ay,az,atotal
1.529,0.05,-0.04,0.04,0.07
1.539,0.07,-0.02,0.04,0.08
1.549,0.04,-0.00,0.04,0.06
1.559,0.01,-0.03,0.03,0.04
1.569,-0.04,-0.01,0.03,0.05
1.579,-0.09,0.00,0.04,0.10
1.589,-0.10,0.00,0.03,0.10
1.599,-0.08,0.04,-0.00,0.09
1.609,-0.07,0.04,-0.03,0.09
1.619,-0.05,0.01,-0.04,0.07
1.629,-0.05,0.01,-0.03,0.06
1.639,-0.04,0.02,-0.01,0.05
1.649,-0.03,0.02,-0.04,0.05
1.660,-0.02,0.00,-0.06,0.07
1.670,-0.00,0.01,-0.05,0.05
1.680,0.02,0.01,-0.04,0.05
1.690,0.03,-0.02,-0.00,0.04
1.700,0.04,-0.05,0.06,0.09
1.710,0.07,-0.10,0.13,0.17
1.720,0.11,-0.11,0.16,0.22
1.730,0.14,-0.12,0.13,0.22
1.740,0.17,-0.08,0.11,0.21
1.750,0.18,-0.02,0.12,0.21
1.760,0.15,-0.00,0.10,0.18
1.770,0.15,-0.00,0.07,0.17
1.780,0.14,-0.01,0.03,0.14
1.790,0.15,-0.05,0.01,0.16
1.800,0.14,-0.06,-0.00,0.16
1.810,0.15,-0.08,0.02,0.17
1.821,0.15,-0.07,0.04,0.17
1.831,0.12,-0.03,0.05,0.13
1.841,0.10,0.00,-0.01,0.10
1.851,0.06,-0.00,-0.06,0.09
1.861,0.03,-0.02,-0.06,0.07
1.871,-0.03,-0.06,-0.02,0.07
1.881,-0.12,-0.02,-0.07,0.14
1.891,-0.06,0.11,-0.02,0.13
1.901,0.09,0.15,0.06,0.18
1.911,0.09,0.02,0.03,0.09
1.921,0.04,-0.09,-0.04,0.11
1.931,-0.00,-0.13,-0.04,0.13
1.941,-0.03,-0.08,-0.01,0.08
1.951,-0.04,-0.02,-0.00,0.04
1.961,-0.06,0.00,-0.03,0.07
1.971,-0.07,-0.04,0.00,0.08
1.981,-0.09,-0.08,0.02,0.12
1.992,-0.09,-0.04,0.03,0.10
2.002,-0.01,0.02,0.02,0.03
2.012,0.04,0.01,0.01,0.04
2.022,0.08,0.01,0.00,0.08
2.032,0.05,-0.03,-0.04,0.07
2.042,0.03,-0.07,-0.01,0.08
2.052,0.01,-0.06,-0.02,0.06
2.062,-0.02,-0.02,0.00,0.03
2.072,-0.03,0.00,0.05,0.06
2.082,-0.02,0.02,0.10,0.10
2.092,0.00,0.02,0.15,0.15
2.102,0.05,-0.01,0.18,0.19
2.112,0.11,-0.02,0.13,0.17
2.122,0.17,-0.03,0.11,0.21
2.132,0.20,-0.04,0.09,0.22
2.142,0.16,-0.06,0.08,0.18
2.152,0.06,-0.05,0.11,0.14
2.163,-0.01,-0.07,0.17,0.18
2.172,-0.03,-0.09,0.22,0.24
2.183,-0.02,-0.11,0.19,0.22
2.193,-0.03,-0.10,0.15,0.18
2.203,-0.08,-0.08,0.12,0.16
2.213,-0.09,-0.06,0.11,0.15
2.223,-0.13,-0.07,0.13,0.20
2.233,-0.17,-0.08,0.15,0.24
2.243,-0.17,-0.09,0.15,0.24
2.253,-0.15,-0.10,0.11,0.21
2.263,-0.16,-0.10,0.11,0.22
2.273,-0.19,-0.08,0.12,0.24
2.283,-0.23,-0.03,0.15,0.28
2.293,-0.25,0.01,0.16,0.30
2.303,-0.24,-0.01,0.12,0.26
2.313,-0.18,-0.05,0.08,0.21
2.323,-0.10,-0.05,0.09,0.14
2.333,-0.03,-0.07,0.10,0.12
2.344,0.01,-0.07,0.10,0.12
2.354,0.01,-0.09,0.13,0.16
2.364,-0.01,-0.09,0.15,0.18
2.374,-0.03,-0.09,0.16,0.19
2.384,-0.01,-0.07,0.19,0.21
2.394,-0.01,-0.06,0.24,0.25
2.404,-0.01,-0.07,0.29,0.30
2.414,0.01,-0.09,0.31,0.32
2.424,0.04,-0.09,0.28,0.30
2.434,0.03,-0.10,0.22,0.25
2.444,0.01,-0.10,0.22,0.24
2.454,-0.01,-0.13,0.23,0.27
2.464,-0.04,-0.13,0.23,0.27
2.474,-0.06,-0.12,0.22,0.26
2.484,-0.09,-0.08,0.19,0.23
2.494,-0.12,-0.06,0.15,0.20
2.504,-0.14,-0.05,0.11,0.18
2.515,-0.15,-0.02,0.11,0.19
2.524,-0.17,0.01,0.13,0.22
2.535,-0.20,-0.02,0.17,0.27
2.545,-0.23,-0.07,0.21,0.31
2.555,-0.24,-0.08,0.15,0.29
2.565,-0.23,-0.09,0.12,0.27
2.575,-0.22,-0.15,0.22,0.35
2.585,-0.17,-0.13,0.23,0.31
2.595,-0.17,-0.08,0.18,0.26
2.605,-0.17,-0.04,0.20,0.26
2.615,-0.21,-0.01,0.14,0.26
2.625,-0.31,-0.09,0.08,0.34
2.635,-0.35,-0.23,0.10,0.43
2.645,-0.32,-0.31,0.16,0.47
2.655,-0.25,-0.23,0.19,0.39
2.665,-0.17,-0.07,0.11,0.21
2.675,-0.08,-0.06,-0.01,0.10
2.685,-0.01,-0.11,-0.17,0.20
2.695,-0.09,-0.12,-0.32,0.36
2.706,-0.17,-0.14,-0.36,0.42
2.716,-0.10,-0.06,-0.19,0.23
2.726,0.03,0.05,-0.02,0.06
2.736,0.12,0.01,0.09,0.15
2.746,0.24,-0.18,0.15,0.34
2.756,0.40,-0.33,0.14,0.54
2.766,0.63,-0.19,0.07,0.66
2.776,0.87,0.26,-0.04,0.91
2.786,0.96,0.55,-0.11,1.11
2.796,0.87,0.55,-0.09,1.03
2.806,0.69,0.39,-0.06,0.80
2.816,0.55,0.12,-0.07,0.57
2.826,0.48,-0.06,-0.02,0.48
2.836,0.49,-0.04,-0.03,0.49
2.846,0.48,-0.03,-0.06,0.48
2.856,0.37,-0.01,-0.01,0.38
2.866,0.27,-0.04,0.09,0.28
2.877,0.18,-0.16,0.16,0.29
2.887,0.13,-0.15,0.13,0.24
2.897,0.10,0.04,0.11,0.16
2.907,0.12,0.22,0.16,0.30
2.917,0.09,0.24,0.22,0.34
2.927,0.09,0.04,0.30,0.32
2.937,0.13,-0.23,0.34,0.43
2.947,0.15,-0.45,0.35,0.59
2.957,0.28,-0.54,0.43,0.75
2.967,0.54,-0.50,0.51,0.90
2.977,0.78,-0.41,0.57,1.05
2.987,0.94,-0.25,0.54,1.12
2.997,1.01,-0.11,0.45,1.11
3.007,1.01,-0.02,0.37,1.08
3.017,0.94,-0.06,0.32,1.00
3.028,0.85,-0.10,0.29,0.90
3.038,0.74,-0.03,0.22,0.77
3.048,0.59,0.10,0.11,0.61
3.058,0.44,0.17,0.13,0.49
3.068,0.36,0.08,0.28,0.47
3.078,0.33,-0.10,0.44,0.56
3.088,0.31,-0.36,0.49,0.68
3.098,0.23,-0.51,0.45,0.72
3.108,0.17,-0.38,0.39,0.57
3.118,0.13,-0.15,0.28,0.34
3.128,0.12,-0.07,0.27,0.30
3.138,0.21,-0.15,0.41,0.48
3.148,0.30,-0.36,0.48,0.67
3.158,0.42,-0.55,0.48,0.84
3.168,0.52,-0.43,0.41,0.79
3.178,0.56,-0.13,0.17,0.60
3.188,0.56,-0.04,-0.16,0.58
3.198,0.33,-0.07,-0.47,0.58
3.208,-0.07,-0.21,-0.75,0.79
3.219,-0.47,-0.38,-0.94,1.12
3.229,-0.70,-0.52,-0.98,1.31
3.239,-0.71,-0.55,-0.88,1.26
3.249,-0.67,-0.59,-0.71,1.14
3.259,-0.70,-0.80,-0.55,1.19
3.269,-0.59,-1.03,-0.36,1.24
3.279,-0.22,-1.16,0.01,1.18
3.289,0.42,-1.20,0.53,1.37
3.299,1.09,-1.21,0.84,1.83
3.309,1.60,-1.24,0.87,2.21
3.319,1.86,-1.09,0.55,2.22
3.329,1.83,-0.86,0.05,2.02
3.339,1.51,-0.61,-0.30,1.66
3.349,1.01,-0.57,-0.46,1.25
3.359,0.56,-0.84,-0.40,1.09
3.369,0.22,-1.19,-0.31,1.25
3.379,0.02,-1.29,-0.03,1.29
3.389,0.03,-0.92,0.30,0.97
3.400,0.21,-0.46,0.39,0.64
3.410,0.29,-0.08,0.24,0.38
3.420,0.25,0.13,0.22,0.35
3.430,0.30,0.20,0.38,0.52
3.440,0.30,-0.04,0.52,0.60
3.450,0.25,-0.83,0.50,1.00
3.460,0.33,-1.48,0.37,1.56
3.470,0.51,-1.81,0.52,1.95
3.480,0.75,-2.01,0.78,2.28
3.490,1.00,-2.00,1.04,2.47
3.500,1.10,-1.56,1.15,2.23
3.510,0.92,-0.83,1.12,1.67
3.520,0.79,-0.30,0.80,1.16
3.530,1.21,-0.18,0.14,1.24
3.540,1.83,-0.21,-0.29,1.87
3.551,2.05,-0.42,-0.13,2.09
3.560,1.85,-0.82,0.29,2.05
3.571,1.65,-1.11,0.39,2.03
3.581,1.55,-1.31,0.44,2.08
3.591,1.50,-1.45,0.64,2.18
3.601,1.39,-1.55,0.92,2.28
3.611,1.26,-1.67,1.00,2.32
3.621,1.13,-1.85,0.85,2.33
3.631,1.05,-1.91,0.52,2.24
3.641,0.84,-1.76,0.19,1.96
3.651,0.48,-1.43,0.02,1.50
3.661,0.33,-0.84,0.13,0.91
3.671,0.39,0.19,0.30,0.52
3.681,0.47,1.41,0.31,1.51
3.691,0.40,2.38,0.64,2.49
3.701,0.42,2.87,1.02,3.07
3.711,0.40,3.16,0.98,3.34
3.721,-0.18,3.43,0.18,3.44
3.732,-1.26,3.37,-1.16,3.78
3.742,-2.25,3.18,-2.04,4.40
3.752,-3.02,2.94,-2.23,4.76
3.762,-3.60,2.58,-1.87,4.81
3.772,-3.88,2.23,-1.40,4.69
3.782,-3.78,2.08,-1.29,4.51
3.792,-3.25,2.30,-1.37,4.21
3.802,-2.26,2.65,-1.45,3.77
3.812,-0.93,2.94,-1.31,3.35
3.822,0.34,3.21,-1.04,3.39
3.832,1.25,3.36,-0.76,3.66
3.842,1.70,3.17,-0.56,3.64
3.852,1.62,2.75,-0.50,3.23
3.862,1.22,2.14,-0.26,2.48
3.872,0.80,1.49,0.13,1.70
3.882,0.38,0.90,0.41,1.06
3.892,-0.02,0.40,0.41,0.57
3.902,-0.30,-0.00,0.27,0.40
3.913,-0.36,-0.17,0.08,0.41
3.923,-0.24,-0.24,-0.11,0.36
3.933,-0.14,-0.37,-0.22,0.46
3.943,-0.22,-0.55,-0.25,0.64
3.953,-0.26,-0.76,-0.27,0.85
3.963,-0.24,-0.99,-0.34,1.07
3.973,-0.11,-1.18,-0.36,1.24
3.983,-0.08,-1.32,-0.20,1.34
3.993,-0.17,-1.39,-0.01,1.40
4.003,-0.31,-1.34,0.08,1.38
4.013,-0.42,-1.21,0.07,1.28
4.023,-0.52,-1.01,0.05,1.13
4.033,-0.69,-0.87,0.08,1.11
4.043,-0.90,-0.81,0.19,1.22
4.053,-1.11,-0.82,0.27,1.40
4.063,-1.27,-0.83,0.32,1.55
4.074,-1.22,-0.83,0.39,1.52
4.084,-1.00,-0.83,0.39,1.36
4.094,-0.73,-0.86,0.29,1.16
4.104,-0.50,-0.94,0.26,1.10
4.114,-0.20,-1.01,0.34,1.08
4.124,0.09,-1.02,0.33,1.07
4.134,0.30,-1.00,0.16,1.06
4.144,0.44,-1.01,-0.07,1.11
4.154,0.42,-1.02,-0.30,1.14
4.164,0.19,-0.92,-0.38,1.01
4.174,-0.03,-0.76,-0.27,0.81
4.184,-0.20,-0.70,0.20,0.75
4.194,-0.26,-0.76,0.54,0.97
4.204,-0.13,-0.91,0.54,1.07
4.214,-0.00,-1.17,0.52,1.28
4.224,0.10,-1.54,0.48,1.61
4.234,0.17,-1.95,0.36,1.99
4.244,0.35,-2.53,0.17,2.56
4.255,0.61,-3.08,0.09,3.14
4.265,0.66,-3.39,0.30,3.47
4.275,0.67,-3.36,0.53,3.46
4.285,0.64,-3.03,0.67,3.17
4.295,0.46,-2.44,0.70,2.58
4.305,0.22,-1.84,0.69,1.98
4.315,0.02,-1.35,0.56,1.47
4.325,0.07,-1.07,0.38,1.14
4.335,0.44,-1.00,0.19,1.11
4.345,0.78,-1.00,0.18,1.28
4.355,0.95,-0.81,0.12,1.25
4.365,0.95,-0.50,-0.03,1.08
4.375,0.80,-0.30,-0.01,0.85
4.385,0.40,-0.31,0.36,0.62
4.395,-0.07,-0.46,0.89,1.00
4.405,-0.28,-0.60,1.28,1.44
4.415,-0.16,-0.72,1.50,1.68
4.425,0.06,-0.88,1.58,1.81
4.436,0.27,-1.09,1.61,1.96
4.446,0.47,-1.21,1.70,2.14
4.456,0.77,-1.28,1.82,2.35
4.466,1.09,-1.43,1.92,2.63
4.476,1.20,-1.58,1.99,2.81
4.486,1.13,-1.40,1.74,2.50
4.496,0.79,-0.50,0.64,1.14
4.506,0.56,0.68,0.08,0.89
4.516,0.66,2.06,0.37,2.20
4.526,0.02,3.11,0.42,3.14
4.536,-1.38,3.84,-0.35,4.09
4.546,-2.27,5.14,-1.30,5.76
4.556,-2.72,6.27,-1.81,7.07
4.566,-2.79,5.66,-1.78,6.56
4.576,-2.31,3.69,-1.29,4.54
4.586,-1.19,2.46,-0.35,2.75
4.596,0.39,3.21,-0.13,3.24
4.607,1.73,5.51,-0.42,5.79
4.617,1.81,6.72,-0.33,6.97
4.627,0.23,5.39,-0.53,5.42
4.637,-0.84,2.93,-0.66,3.12
4.647,-0.79,1.38,-0.67,1.72
4.657,-0.87,0.60,-0.03,1.06
4.667,-0.98,0.32,0.97,1.41
4.677,-0.96,0.37,1.68,1.97
4.687,-0.74,0.63,1.81,2.06
4.697,-0.35,0.85,1.40,1.67
4.707,0.17,1.01,0.69,1.24
4.717,0.65,1.00,-0.07,1.20
4.727,0.86,0.59,-0.64,1.22
4.737,0.84,0.00,-0.87,1.21
4.747,0.85,-0.57,-0.88,1.35
4.757,0.77,-1.10,-0.83,1.58
4.767,0.71,-1.52,-0.76,1.84
4.778,0.66,-1.66,-0.79,1.95
4.788,0.54,-1.57,-0.85,1.86
4.798,0.43,-1.43,-0.85,1.71
4.808,0.31,-1.19,-0.77,1.45
4.818,0.23,-0.86,-0.59,1.07
4.828,0.18,-0.57,-0.28,0.66
4.838,0.21,-0.37,-0.00,0.43
4.848,0.27,-0.33,0.06,0.43
4.858,0.22,-0.44,0.14,0.51
4.868,0.25,-0.61,0.30,0.72
4.878,0.27,-0.67,0.32,0.79
4.888,0.37,-0.61,0.20,0.74
4.898,0.41,-0.47,-0.02,0.63
4.908,0.31,-0.32,-0.29,0.54
4.918,0.23,-0.21,-0.49,0.59
4.929,0.15,-0.12,-0.60,0.63
4.938,0.05,-0.07,-0.55,0.56
4.949,0.05,-0.08,-0.44,0.45
4.959,0.10,-0.09,-0.33,0.35
4.969,0.08,-0.18,-0.34,0.39
4.979,0.00,-0.38,-0.46,0.59
4.989,-0.05,-0.77,-0.71,1.04
4.999,-0.13,-1.22,-0.81,1.47
5.009,-0.18,-1.58,-0.79,1.78
5.019,-0.22,-1.89,-0.87,2.09
5.029,-0.25,-2.04,-0.96,2.27
5.039,-0.24,-2.08,-0.84,2.26
5.049,-0.12,-2.11,-0.46,2.16
5.059,0.22,-1.94,-0.18,1.96
5.069,0.57,-1.62,-0.30,1.74
5.079,0.70,-1.41,-0.46,1.64
5.089,0.84,-1.50,-0.44,1.77
5.099,1.17,-1.87,-0.17,2.21
5.109,1.61,-2.19,0.06,2.72
5.120,1.67,-2.21,0.15,2.77
5.130,1.54,-1.68,0.30,2.30
5.140,1.49,-0.73,0.58,1.75
5.150,1.35,0.07,0.79,1.57
5.160,1.21,0.39,0.64,1.43
5.170,1.11,0.16,0.35,1.17
5.180,0.97,-0.40,-0.14,1.06
5.190,0.77,-0.91,-0.65,1.36
5.200,0.56,-1.47,-0.81,1.77
5.210,0.37,-2.18,-0.47,2.26
5.220,0.28,-2.68,0.14,2.69
5.230,0.22,-2.76,0.56,2.83
5.240,0.36,-2.41,0.77,2.55
5.250,0.56,-1.53,0.89,1.85
5.261,0.71,-0.42,0.74,1.11
5.270,1.06,0.31,0.29,1.14
5.281,1.46,0.32,-0.27,1.52
5.291,1.57,-0.07,-0.74,1.74
5.301,1.48,-0.58,-0.84,1.80
5.311,1.50,-0.88,-0.30,1.77
5.321,1.36,-0.49,0.60,1.57
5.331,0.83,0.47,1.01,1.40
5.341,0.10,1.59,0.54,1.68
5.351,-0.90,2.74,-0.36,2.91
5.361,-1.55,3.35,-1.05,3.84
5.371,-1.79,3.33,-1.46,4.06
5.381,-2.14,3.28,-1.99,4.39
5.391,-2.88,3.17,-2.57,5.00
5.401,-3.75,3.09,-2.60,5.51
5.411,-4.42,3.50,-1.57,5.85
5.421,-4.47,4.09,0.65,6.09
5.431,-3.47,4.87,2.71,6.56
5.441,-2.07,5.83,2.78,6.78
5.451,-0.66,6.53,1.20,6.68
5.461,0.88,6.59,-0.13,6.65
5.471,2.14,5.87,-0.64,6.28
5.482,2.66,4.43,-0.61,5.20
5.492,2.55,2.68,-0.23,3.70
5.502,2.22,1.13,0.15,2.50
5.514,1.77,-0.07,0.36,1.80
5.522,1.26,-0.86,0.37,1.57
5.532,0.71,-1.26,0.19,1.46
5.542,0.16,-1.36,-0.02,1.37
5.552,-0.35,-1.31,-0.17,1.37
5.562,-0.71,-1.30,-0.25,1.50
5.572,-0.97,-1.38,-0.19,1.70
5.582,-1.20,-1.49,-0.15,1.92
5.592,-1.42,-1.59,-0.14,2.14
5.602,-1.57,-1.70,-0.08,2.32
5.612,-1.54,-1.82,-0.09,2.38
5.622,-1.31,-1.94,-0.06,2.34
5.632,-1.03,-2.00,-0.13,2.25
5.643,-0.74,-1.93,-0.28,2.09
5.653,-0.53,-1.79,-0.34,1.90
5.663,-0.47,-1.61,-0.34,1.71
5.673,-0.49,-1.44,-0.37,1.56
5.683,-0.62,-1.26,-0.39,1.46
5.693,-0.75,-1.11,-0.37,1.39
5.703,-0.81,-0.96,-0.35,1.31
5.713,-0.91,-0.77,-0.26,1.23
5.723,-1.04,-0.61,0.00,1.21
5.733,-1.08,-0.49,0.29,1.22
5.743,-1.01,-0.38,0.65,1.26
5.753,-0.85,-0.24,1.00,1.33
5.763,-0.45,-0.05,1.11,1.20
5.773,0.21,0.05,0.90,0.93
5.783,0.92,-0.08,0.51,1.05
5.793,1.32,-0.40,0.09,1.38
5.803,1.26,-0.85,0.07,1.52
5.813,1.00,-1.21,0.30,1.60
5.824,0.80,-1.30,0.53,1.61
5.834,0.68,-1.26,0.70,1.59
5.844,0.54,-1.24,0.67,1.51
5.854,0.34,-1.17,0.46,1.30
5.864,0.16,-1.20,0.24,1.23
5.874,0.03,-1.22,0.30,1.26
5.884,-0.02,-1.27,0.53,1.38
5.894,-0.01,-1.35,0.64,1.49
5.904,0.04,-1.47,0.50,1.56
5.914,0.12,-1.66,0.31,1.69
5.924,0.13,-1.83,0.02,1.83
5.934,0.19,-1.92,-0.43,1.98
5.944,0.32,-1.97,-0.84,2.16
5.954,0.36,-2.09,-1.12,2.39
5.964,0.05,-2.35,-1.15,2.62
5.975,-0.43,-2.79,-0.96,2.98
5.984,-0.72,-3.20,-0.51,3.32
5.994,-0.77,-3.35,0.06,3.43
6.005,-0.59,-3.22,0.70,3.35
6.015,-0.45,-2.87,1.26,3.16
6.025,-0.39,-2.36,1.58,2.87
6.035,-0.29,-1.87,1.70,2.54
6.045,-0.11,-1.58,1.68,2.31
6.055,0.29,-1.55,1.66,2.29
6.065,0.89,-1.56,1.46,2.31
6.075,1.44,-1.62,0.96,2.37
6.085,1.65,-1.80,0.83,2.59
6.095,1.68,-2.06,0.98,2.83
6.105,1.65,-2.33,1.11,3.06
6.115,1.35,-1.61,0.27,2.11
6.125,0.66,-0.20,-0.25,0.73
6.135,0.35,1.67,-0.10,1.71
6.145,-0.48,3.44,0.06,3.48
6.155,-2.21,4.54,-1.47,5.26
6.166,-3.06,6.31,-3.57,7.87
6.175,-3.63,8.21,-4.01,9.83
6.186,-3.63,8.96,-3.80,10.38
6.196,-2.98,7.72,-3.02,8.81
6.206,-1.84,5.28,-1.41,5.77
6.216,-0.30,3.25,0.20,3.27
6.226,0.90,1.94,1.13,2.42
6.236,1.86,1.71,1.48,2.92
6.246,2.68,2.78,1.51,4.14
6.256,2.67,4.58,1.28,5.46
6.266,1.84,5.69,0.89,6.05
6.276,0.76,5.42,0.37,5.49
6.286,-0.15,4.33,-0.07,4.33
6.296,-0.73,3.01,-0.14,3.10
6.306,-1.00,1.93,-0.04,2.18
6.317,-1.00,0.94,0.21,1.39
6.326,-0.77,0.31,0.44,0.94
6.336,-0.43,-0.05,0.58,0.72
6.347,-0.09,-0.16,0.55,0.58
6.357,0.19,-0.09,0.27,0.34
6.367,0.43,0.02,-0.05,0.43
6.377,0.55,-0.06,-0.26,0.61
6.387,0.56,-0.29,-0.50,0.81
6.397,0.38,-0.60,-0.68,0.99
6.407,0.19,-0.95,-0.73,1.21
6.417,0.07,-1.39,-0.66,1.54
6.427,0.12,-1.78,-0.56,1.87
6.437,0.23,-2.07,-0.56,2.16
6.447,0.38,-2.22,-0.63,2.34
6.457,0.67,-2.17,-0.72,2.38
6.467,0.98,-1.87,-0.83,2.27
6.477,1.20,-1.47,-0.90,2.10
6.487,1.19,-1.17,-0.86,1.88
6.497,1.05,-1.02,-0.73,1.64
6.508,0.88,-1.07,-0.50,1.47
6.518,0.74,-1.20,-0.30,1.44
6.528,0.58,-1.28,-0.26,1.43
