time,ax,ay,az,atotal
2.454,0.89,-0.15,1.17,1.48
2.464,0.87,-0.15,1.44,1.69
2.474,0.91,-0.22,1.74,1.97
2.484,0.97,-0.31,2.04,2.28
2.494,1.00,-0.23,2.24,2.47
2.504,1.12,0.06,2.40,2.65
2.514,1.32,0.86,2.03,2.57
2.524,1.24,1.91,1.41,2.68
2.534,0.77,2.57,1.21,2.94
2.544,-0.12,2.73,0.98,2.90
2.554,-1.06,2.60,0.64,2.88
2.564,-1.56,2.56,0.29,3.02
2.574,-1.69,2.48,0.15,3.01
2.585,-1.59,2.36,0.14,2.85
2.595,-1.31,2.22,0.02,2.58
2.605,-0.95,1.99,-0.13,2.21
2.615,-0.49,1.46,-0.23,1.55
2.625,0.22,0.60,-0.16,0.66
2.635,0.87,-0.31,-0.02,0.92
2.645,1.06,-1.00,-0.00,1.46
2.655,0.77,-1.43,-0.20,1.63
2.665,0.16,-1.61,-0.47,1.69
2.675,-0.51,-1.59,-0.68,1.80
2.685,-1.09,-1.50,-0.92,2.07
2.695,-1.52,-1.38,-1.13,2.34
2.705,-1.67,-1.29,-1.38,2.52
2.715,-1.53,-1.42,-1.63,2.65
2.725,-1.11,-1.57,-1.82,2.64
2.735,-0.60,-1.41,-2.00,2.52
2.745,-0.12,-1.05,-2.16,2.40
2.756,0.23,-0.53,-2.24,2.31
2.766,0.44,0.09,-2.12,2.16
2.776,0.50,0.65,-1.95,2.11
2.786,0.39,1.01,-1.75,2.05
2.796,0.11,1.07,-1.55,1.89
2.806,-0.11,0.96,-1.36,1.67
2.816,-0.23,0.73,-1.09,1.34
2.826,-0.32,0.51,-0.90,1.08
2.836,-0.39,0.31,-0.75,0.91
2.846,-0.41,0.13,-0.61,0.74
2.856,-0.40,-0.03,-0.49,0.63
2.866,-0.30,-0.21,-0.31,0.48
2.876,-0.17,-0.33,-0.06,0.38
2.886,0.03,-0.49,-0.00,0.49
2.896,0.17,-0.57,-0.15,0.61
2.906,0.31,-0.70,-0.26,0.81
2.917,0.43,-0.83,-0.38,1.01
2.927,0.46,-0.80,-0.41,1.01
2.937,0.58,-0.73,-0.27,0.97
2.947,0.80,-0.66,-0.07,1.04
2.957,0.93,-0.58,0.09,1.10
2.967,1.08,-0.52,0.19,1.22
2.977,1.25,-0.45,0.35,1.37
2.987,1.34,-0.35,0.47,1.47
2.997,1.35,-0.34,0.52,1.48
3.007,1.28,-0.35,0.49,1.41
3.017,1.14,-0.42,0.53,1.33
3.027,0.93,-0.55,0.58,1.22
3.037,0.71,-0.49,0.65,1.08
3.047,0.55,-0.60,0.68,1.06
3.057,0.43,-0.75,0.68,1.10
3.067,0.33,-0.81,0.75,1.15
3.077,0.38,-0.74,0.79,1.15
3.087,0.53,-0.58,0.68,1.04
3.097,0.64,-0.42,0.63,0.99
3.108,0.77,-0.38,0.65,1.07
3.117,0.80,-0.48,0.57,1.10
3.128,0.87,-0.62,0.58,1.22
3.138,1.04,-0.64,0.65,1.39
3.148,1.27,-0.43,0.61,1.48
3.158,1.39,-0.10,0.34,1.44
3.168,1.26,0.15,0.15,1.28
3.178,1.04,0.19,0.30,1.09
3.188,0.92,0.15,0.56,1.09
3.198,0.91,0.08,0.76,1.18
3.208,1.01,-0.00,0.82,1.30
3.218,1.08,-0.10,0.72,1.31
3.228,1.16,-0.21,0.61,1.32
3.238,1.19,-0.20,0.41,1.28
3.248,1.26,-0.19,0.54,1.38
3.258,1.57,-0.18,1.01,1.88
3.268,2.03,-0.11,1.29,2.41
3.278,2.55,0.16,1.30,2.87
3.289,3.01,0.44,1.30,3.31
3.299,3.34,0.74,1.38,3.69
3.309,3.40,0.97,1.49,3.84
3.319,3.03,0.99,1.30,3.44
3.329,2.30,1.26,1.05,2.82
3.339,1.44,1.79,1.01,2.51
3.349,0.92,1.98,1.18,2.49
3.359,0.67,1.96,1.17,2.38
3.369,0.33,1.99,0.63,2.11
3.379,0.02,2.02,-0.12,2.03
3.389,-0.33,2.11,-0.77,2.27
3.399,-0.98,2.16,-1.24,2.68
3.409,-1.78,1.97,-1.64,3.12
3.419,-2.43,1.60,-2.10,3.59
3.429,-3.00,0.97,-2.50,4.03
3.439,-3.38,0.10,-2.72,4.34
3.449,-3.41,-0.72,-2.69,4.40
3.459,-3.05,-1.31,-2.50,4.15
3.470,-2.39,-1.59,-2.40,3.74
3.480,-1.48,-1.59,-2.21,3.10
3.490,-0.59,-1.29,-1.82,2.30
3.500,0.06,-0.71,-1.25,1.44
3.510,0.50,-0.05,-0.69,0.85
3.520,0.70,0.61,-0.32,0.99
3.530,0.47,1.21,-0.19,1.31
3.540,-0.05,1.61,-0.20,1.62
3.550,-0.53,1.73,-0.19,1.82
3.560,-0.82,1.56,-0.15,1.77
3.570,-0.85,1.21,-0.23,1.49
3.580,-0.71,0.91,-0.35,1.21
3.590,-0.42,0.69,-0.49,0.95
3.600,-0.14,0.49,-0.63,0.81
3.610,-0.14,0.13,-0.75,0.77
3.620,-0.32,-0.32,-0.75,0.88
3.631,-0.45,-0.73,-0.56,1.02
3.641,-0.57,-0.97,-0.27,1.16
3.651,-0.69,-1.08,-0.14,1.29
3.661,-0.70,-1.20,-0.18,1.40
3.671,-0.76,-1.42,-0.16,1.62
3.681,-0.79,-1.45,-0.16,1.65
3.691,-0.76,-1.27,-0.10,1.48
3.701,-0.72,-1.13,0.06,1.35
3.711,-0.71,-1.03,0.30,1.28
3.721,-0.62,-0.94,0.40,1.19
3.731,-0.52,-0.95,0.42,1.16
3.741,-0.37,-0.92,0.42,1.07
3.751,-0.27,-0.85,0.49,1.02
3.761,-0.16,-0.85,0.55,1.02
3.771,-0.10,-1.00,0.49,1.12
3.781,-0.06,-1.22,0.38,1.28
3.791,-0.04,-1.45,0.52,1.54
3.802,-0.02,-1.66,0.63,1.78
3.812,0.03,-1.80,0.72,1.94
3.822,0.10,-1.76,0.88,1.97
3.832,0.31,-1.57,1.02,1.90
3.842,0.50,-1.38,1.25,1.93
3.852,0.54,-1.12,1.51,1.96
3.862,0.65,-0.83,1.58,1.90
3.872,0.77,-0.55,1.45,1.74
3.882,0.86,-0.39,1.31,1.61
3.892,0.91,-0.24,1.13,1.48
3.902,0.94,-0.13,1.19,1.52
3.912,0.95,-0.07,1.33,1.64
3.922,0.80,0.04,1.26,1.50
3.932,0.46,0.04,1.23,1.32
3.942,0.14,0.06,1.05,1.06
3.952,-0.20,0.04,1.16,1.18
3.962,-0.50,0.06,1.44,1.53
3.972,-0.46,0.15,1.81,1.87
3.983,-0.21,0.16,2.09,2.11
3.993,-0.00,0.25,2.27,2.28
4.002,0.33,0.60,2.43,2.52
4.013,0.70,1.38,2.36,2.82
4.023,0.93,2.53,1.99,3.35
4.033,1.04,3.62,1.65,4.11
4.043,0.85,4.46,1.47,4.77
4.053,0.10,4.48,1.37,4.69
4.063,-0.66,3.85,1.38,4.14
4.073,-0.90,3.50,1.16,3.79
4.083,-0.93,2.66,0.78,2.92
4.093,-0.68,1.48,0.83,1.82
4.103,-0.42,0.85,0.94,1.34
4.113,-0.35,0.22,0.59,0.72
4.123,0.09,-0.52,0.15,0.54
4.133,0.57,-1.21,-0.38,1.39
4.143,0.70,-1.72,-0.96,2.09
4.153,0.40,-1.94,-1.74,2.64
4.163,-0.05,-1.90,-2.37,3.03
4.173,-0.51,-1.53,-2.81,3.24
4.184,-1.00,-1.04,-3.14,3.45
4.194,-1.56,-0.69,-3.15,3.58
4.204,-2.01,-0.39,-2.91,3.55
4.214,-2.17,-0.03,-2.55,3.35
4.224,-2.13,0.21,-2.24,3.10
4.234,-1.88,0.18,-1.91,2.69
4.244,-1.45,0.03,-1.66,2.20
4.254,-0.93,-0.12,-1.41,1.70
4.264,-0.56,-0.12,-1.27,1.39
4.274,-0.22,-0.12,-1.21,1.23
4.284,0.06,-0.14,-1.06,1.07
4.294,0.20,-0.01,-0.92,0.94
4.304,0.23,-0.15,-0.82,0.87
4.314,0.17,-0.54,-0.73,0.92
4.324,0.21,-0.91,-0.61,1.11
4.334,0.36,-1.34,-0.42,1.45
4.344,0.57,-1.68,-0.30,1.80
4.355,0.74,-1.64,-0.23,1.82
4.365,0.93,-1.52,-0.21,1.80
4.375,1.04,-1.33,-0.13,1.69
4.385,1.03,-1.10,-0.03,1.51
4.395,0.99,-0.76,0.01,1.25
4.405,0.92,-0.48,-0.10,1.04
4.415,0.79,-0.31,-0.26,0.88
4.425,0.64,-0.23,-0.23,0.72
4.435,0.53,-0.29,-0.01,0.61
4.445,0.56,-0.25,0.35,0.71
4.455,0.77,-0.36,0.60,1.04
4.465,0.95,-0.50,0.72,1.29
4.475,1.05,-0.58,0.76,1.42
4.486,1.12,-0.70,0.76,1.52
4.495,1.04,-0.82,0.68,1.49
4.505,0.98,-0.86,0.58,1.43
4.515,1.00,-0.96,0.53,1.49
4.526,1.07,-0.99,0.60,1.58
4.536,1.14,-0.80,0.70,1.56
4.546,1.22,-0.53,0.70,1.50
4.556,1.28,-0.26,0.50,1.40
4.566,1.30,0.01,0.35,1.35
4.576,1.23,0.20,0.37,1.30
4.586,1.17,0.23,0.49,1.29
4.596,1.12,0.21,0.61,1.29
4.606,1.01,0.27,0.84,1.34
4.616,1.04,0.37,1.17,1.61
4.626,1.19,0.44,1.43,1.91
4.636,1.28,0.46,1.63,2.12
4.646,1.45,0.29,1.77,2.31
4.656,1.65,-0.04,1.97,2.57
4.666,1.94,-0.28,2.25,2.99
4.676,2.20,-0.31,2.42,3.28
4.686,2.09,0.16,2.17,3.02
4.696,1.64,0.79,1.85,2.59
4.706,1.52,1.06,1.69,2.51
4.717,1.34,1.51,1.51,2.52
4.727,0.65,2.26,0.71,2.46
4.737,-0.31,3.10,-0.46,3.15
4.747,-1.07,3.77,-1.37,4.15
4.757,-1.62,4.00,-2.43,4.95
4.767,-2.05,3.58,-3.66,5.51
4.777,-2.73,2.46,-4.48,5.80
4.787,-3.40,1.31,-4.58,5.85
4.797,-3.56,0.15,-4.04,5.38
4.807,-3.32,-0.87,-3.21,4.69
4.817,-2.54,-1.47,-2.35,3.76
4.827,-1.51,-1.44,-1.70,2.69
4.837,-0.48,-0.97,-1.36,1.74
4.847,0.42,-0.42,-1.20,1.34
4.858,1.11,-0.00,-1.03,1.51
4.867,1.36,0.23,-0.78,1.59
4.878,1.12,0.55,-0.59,1.38
4.888,0.83,1.14,-0.49,1.49
4.898,0.35,1.64,-0.42,1.73
4.908,-0.49,1.79,-0.38,1.89
4.918,-1.23,1.58,-0.26,2.02
4.928,-1.24,1.28,-0.14,1.79
4.938,-0.72,1.14,-0.09,1.35
4.948,-0.48,0.90,-0.34,1.08
4.958,-0.41,0.36,-0.62,0.82
4.968,-0.11,-0.09,-0.74,0.76
4.978,0.11,-0.44,-0.75,0.88
4.988,0.14,-0.72,-0.76,1.06
4.998,0.04,-1.04,-0.75,1.29
5.008,-0.21,-1.47,-0.57,1.59
5.018,-0.56,-1.82,-0.25,1.92
5.028,-0.92,-2.11,-0.09,2.30
5.038,-1.18,-2.25,0.07,2.54
5.048,-1.33,-2.32,0.32,2.69
5.059,-1.24,-2.34,0.44,2.68
5.068,-1.01,-2.24,0.47,2.51
5.079,-0.77,-2.12,0.46,2.30
5.089,-0.55,-1.95,0.36,2.05
5.099,-0.37,-1.70,0.18,1.74
5.109,-0.32,-1.36,0.15,1.40
5.119,-0.30,-1.14,0.34,1.23
5.129,-0.23,-1.14,0.44,1.25
5.139,-0.04,-1.25,0.31,1.29
5.149,0.16,-1.36,0.43,1.44
5.159,0.33,-1.58,0.75,1.78
5.169,0.52,-1.82,1.09,2.18
5.179,0.80,-1.86,1.27,2.39
5.189,1.08,-1.67,1.26,2.35
5.199,1.00,-1.19,1.02,1.86
5.209,0.62,-0.63,0.83,1.22
5.219,0.24,-0.20,0.89,0.94
5.230,0.07,0.30,1.31,1.35
5.240,0.04,0.74,1.73,1.88
5.250,-0.06,1.02,1.47,1.79
5.260,-0.01,1.08,1.27,1.67
5.270,0.19,1.05,1.25,1.64
5.280,0.15,0.92,1.26,1.57
5.290,-0.20,0.75,1.12,1.36
5.300,-0.07,0.53,1.40,1.50
5.310,0.68,0.57,1.89,2.09
5.320,1.39,1.31,1.94,2.72
5.330,1.60,2.52,1.51,3.34
5.340,1.33,3.95,1.10,4.31
5.350,0.76,5.38,0.84,5.50
5.360,-0.14,6.52,0.54,6.54
5.370,-1.17,7.08,0.69,7.21
5.380,-1.93,6.55,0.85,6.88
5.390,-2.09,4.39,0.91,4.94
5.400,-1.61,1.38,1.26,2.47
5.411,-0.76,-1.52,1.43,2.22
5.421,0.28,-3.40,1.33,3.66
5.431,0.94,-3.97,1.15,4.24
5.441,1.33,-3.64,0.82,3.96
5.451,1.58,-2.75,0.13,3.17
5.461,1.60,-1.80,-1.15,2.66
5.471,1.14,-0.92,-2.39,2.80
5.481,0.34,-0.05,-3.16,3.18
5.491,-0.50,0.64,-3.59,3.68
5.501,-1.44,0.85,-3.57,3.94
5.511,-2.34,0.60,-3.29,4.08
5.521,-2.71,0.38,-2.89,3.98
5.531,-2.58,0.27,-2.40,3.53
5.541,-2.20,0.13,-1.94,2.94
5.551,-1.76,-0.09,-1.44,2.28
5.561,-1.29,-0.27,-0.92,1.61
5.571,-0.72,-0.49,-0.57,1.04
5.581,-0.22,-0.64,-0.43,0.80
5.592,0.17,-0.83,-0.42,0.95
5.601,0.39,-0.83,-0.44,1.02
5.612,0.47,-0.67,-0.46,0.94
5.622,0.73,-0.80,-0.56,1.22
5.632,0.92,-1.13,-0.50,1.54
5.642,1.04,-1.40,-0.43,1.80
5.652,1.25,-1.71,-0.39,2.16
5.662,1.34,-1.90,-0.40,2.36
5.672,1.34,-1.87,-0.46,2.35
5.682,1.29,-1.76,-0.56,2.26
5.692,1.11,-1.46,-0.56,1.92
5.702,0.91,-0.97,-0.39,1.39
5.712,0.67,-0.43,-0.11,0.80
5.722,0.37,-0.13,0.13,0.41
5.732,0.15,-0.14,0.25,0.33
5.742,0.08,-0.25,0.35,0.44
5.752,0.21,-0.46,0.38,0.64
5.762,0.55,-0.62,0.50,0.97
5.773,0.98,-0.72,0.61,1.36
5.783,1.41,-0.78,0.68,1.75
5.793,1.76,-0.83,0.63,2.04
5.803,2.03,-0.85,0.60,2.28
5.813,2.12,-0.86,0.53,2.34
5.823,1.97,-0.95,0.38,2.22
5.833,1.77,-1.07,0.35,2.10
5.843,1.60,-1.00,0.47,1.94
5.853,1.44,-0.70,0.58,1.70
5.863,1.16,-0.39,0.49,1.32
5.873,0.89,-0.16,0.32,0.96
5.883,0.71,0.18,0.36,0.82
5.893,0.63,0.43,0.52,0.92
5.903,0.67,0.41,0.84,1.15
5.913,0.94,0.37,1.23,1.59
5.923,1.59,0.45,1.55,2.27
5.933,2.34,0.66,1.61,2.91
5.944,2.81,0.67,1.54,3.28
5.954,2.83,0.36,1.46,3.20
5.964,2.56,-0.04,1.40,2.92
5.974,2.04,0.01,1.30,2.42
5.984,1.15,0.51,1.27,1.79
5.994,0.60,0.97,1.36,1.78
6.004,0.50,1.52,1.50,2.19
6.014,0.05,2.04,1.21,2.37
6.024,-0.55,2.40,0.25,2.47
6.034,-0.91,2.82,-1.08,3.15
6.044,-1.48,3.16,-2.58,4.34
6.054,-2.16,2.92,-3.63,5.13
6.064,-2.99,2.12,-4.13,5.52
6.074,-4.07,1.39,-4.25,6.04
6.084,-4.66,0.79,-3.79,6.06
6.094,-4.56,0.43,-2.98,5.47
6.104,-3.73,0.38,-2.18,4.34
6.114,-2.33,0.41,-1.59,2.85
6.125,-1.07,0.45,-1.29,1.73
6.135,-0.01,0.70,-1.07,1.28
6.145,0.92,0.82,-1.02,1.60
6.155,1.57,0.63,-0.97,1.95
6.165,1.84,0.47,-0.71,2.03
6.175,1.66,0.65,-0.30,1.81
6.185,0.88,1.14,0.01,1.44
6.195,-0.16,1.61,-0.10,1.62
6.205,-0.95,1.60,-0.29,1.88
6.215,-1.45,1.17,-0.22,1.88
6.225,-1.20,0.66,-0.07,1.37
6.235,-0.56,0.28,-0.19,0.65
6.245,-0.28,-0.27,-0.57,0.69
6.255,-0.20,-0.94,-0.91,1.32
6.265,0.03,-1.53,-1.04,1.85
6.275,0.07,-1.90,-1.12,2.21
6.285,-0.26,-1.91,-1.13,2.23
6.295,-0.64,-1.79,-0.96,2.13
6.306,-1.07,-1.69,-0.71,2.12
6.316,-1.66,-1.60,-0.45,2.34
6.326,-2.06,-1.43,-0.09,2.51
6.336,-2.23,-1.25,0.20,2.56
6.346,-2.24,-1.28,0.50,2.63
6.356,-2.00,-1.40,0.74,2.55
6.366,-1.46,-1.63,0.79,2.33
6.376,-0.78,-1.93,0.79,2.23
6.386,-0.06,-2.21,0.77,2.34
6.396,0.61,-2.43,0.78,2.63
6.406,1.11,-2.46,0.76,2.81
6.416,1.35,-2.26,0.62,2.70
6.426,1.36,-1.88,0.57,2.39
6.436,1.30,-1.50,0.63,2.09
6.446,1.26,-1.23,0.76,1.92
6.456,1.15,-1.03,1.01,1.84
6.466,0.99,-0.79,1.41,1.90
6.476,0.80,-0.40,1.46,1.71
6.486,0.56,0.05,1.09,1.22
6.497,0.19,0.25,0.82,0.87
6.507,-0.09,0.27,0.82,0.87
6.517,0.07,0.33,1.18,1.23
6.527,0.52,0.23,1.47,1.58
6.537,0.91,-0.01,1.37,1.65
6.547,1.22,-0.16,1.21,1.72
6.557,1.33,-0.01,1.15,1.75
6.567,1.10,0.18,0.99,1.49
