time,ax,ay,az,atotal
0.674,-0.05,-0.07,0.22,0.24
0.684,-0.14,-0.05,0.18,0.23
0.694,-0.16,-0.07,0.12,0.21
0.704,-0.09,-0.09,0.11,0.17
0.714,0.03,0.00,0.04,0.05
0.724,0.07,0.05,-0.09,0.13
0.734,0.09,-0.05,-0.15,0.18
0.744,0.07,-0.19,-0.15,0.26
0.754,0.03,-0.29,-0.15,0.33
0.764,-0.02,-0.36,-0.15,0.39
0.774,-0.06,-0.30,-0.09,0.32
0.784,-0.12,-0.07,-0.02,0.14
0.795,-0.16,0.27,-0.00,0.31
0.805,-0.17,0.54,-0.06,0.57
0.815,-0.19,0.66,-0.22,0.73
0.825,-0.27,0.48,-0.39,0.68
0.835,-0.25,0.15,-0.44,0.53
0.845,-0.13,-0.05,-0.35,0.37
0.855,0.06,-0.12,-0.28,0.31
0.865,0.23,-0.19,-0.27,0.40
0.875,0.40,-0.24,-0.25,0.52
0.885,0.54,-0.24,-0.22,0.63
0.895,0.68,-0.17,-0.25,0.74
0.905,0.75,0.03,-0.23,0.79
0.915,0.74,0.24,-0.28,0.83
0.925,0.48,0.27,-0.39,0.68
0.935,0.13,0.15,-0.35,0.40
0.945,-0.21,0.09,-0.24,0.33
0.955,-0.41,0.02,-0.19,0.45
0.966,-0.42,-0.08,-0.20,0.47
0.976,-0.28,-0.16,-0.24,0.40
0.985,-0.07,-0.16,-0.26,0.31
0.996,0.09,-0.00,-0.32,0.33
1.006,0.23,0.20,-0.30,0.42
1.016,0.30,0.35,-0.24,0.52
1.026,0.27,0.33,-0.28,0.51
1.036,0.16,0.14,-0.31,0.38
1.046,0.23,-0.05,-0.26,0.35
1.056,0.39,-0.18,-0.14,0.45
1.066,0.57,-0.29,-0.05,0.64
1.076,0.73,-0.37,-0.01,0.82
1.086,0.82,-0.42,0.02,0.92
1.096,0.88,-0.36,0.11,0.96
1.106,0.86,-0.20,0.18,0.90
1.116,0.81,-0.04,0.26,0.86
1.126,0.73,0.06,0.33,0.80
1.136,0.57,-0.02,0.43,0.72
1.147,0.45,-0.16,0.57,0.74
1.157,0.29,-0.18,0.64,0.72
1.167,0.16,-0.01,0.62,0.64
1.177,-0.04,0.27,0.53,0.60
1.187,-0.23,0.52,0.37,0.68
1.197,-0.34,0.56,0.24,0.70
1.207,-0.37,0.51,0.18,0.66
1.217,-0.21,0.38,0.26,0.51
1.227,0.02,0.26,0.32,0.41
1.237,0.23,0.09,0.33,0.41
1.247,0.43,-0.09,0.33,0.55
1.257,0.59,-0.18,0.38,0.72
1.267,0.74,-0.19,0.42,0.87
1.277,0.88,-0.16,0.49,1.02
1.288,1.04,-0.10,0.55,1.18
1.297,1.22,-0.01,0.60,1.36
1.307,1.24,0.01,0.45,1.32
1.317,1.08,-0.13,0.31,1.14
1.327,0.95,-0.23,0.31,1.03
1.338,0.82,-0.29,0.42,0.96
1.348,0.67,-0.37,0.49,0.91
1.358,0.55,-0.45,0.48,0.86
1.368,0.54,-0.45,0.53,0.88
1.378,0.55,-0.35,0.58,0.87
1.388,0.52,-0.23,0.57,0.80
1.398,0.47,-0.25,0.56,0.77
1.408,0.54,-0.36,0.54,0.85
1.418,0.60,-0.46,0.57,0.94
1.428,0.72,-0.50,0.67,1.10
1.438,0.87,-0.43,0.70,1.19
1.448,0.97,-0.29,0.68,1.22
1.458,0.96,-0.16,0.60,1.14
1.468,0.82,-0.12,0.54,0.99
1.478,0.62,-0.12,0.50,0.80
1.488,0.36,-0.09,0.44,0.58
1.498,0.12,-0.18,0.37,0.43
1.508,-0.04,-0.28,0.35,0.45
1.519,-0.12,-0.40,0.38,0.57
1.529,-0.18,-0.50,0.40,0.66
1.539,-0.20,-0.53,0.38,0.68
1.549,-0.18,-0.50,0.46,0.70
1.559,-0.11,-0.46,0.60,0.76
1.569,-0.03,-0.45,0.74,0.87
1.579,0.11,-0.51,0.84,0.99
1.589,0.34,-0.56,0.92,1.13
1.599,0.67,-0.50,0.92,1.24
1.609,0.96,-0.41,0.88,1.37
1.619,1.27,-0.26,0.94,1.60
1.629,1.52,-0.05,0.97,1.80
1.639,1.64,0.09,0.95,1.90
1.649,1.69,0.17,0.98,1.96
1.659,1.71,0.24,1.16,2.08
1.669,1.73,0.25,1.39,2.24
1.679,1.83,0.23,1.57,2.42
1.689,1.95,0.11,1.67,2.57
1.699,2.11,-0.08,1.73,2.73
1.710,2.21,-0.35,1.68,2.80
1.720,2.24,-0.52,1.60,2.80
1.730,2.23,-0.57,1.57,2.79
1.740,2.19,-0.57,1.52,2.73
1.750,2.12,-0.52,1.46,2.63
1.760,2.12,-0.53,1.54,2.68
1.770,1.97,-0.49,1.61,2.59
1.780,1.72,-0.20,1.55,2.32
1.790,1.40,0.25,1.43,2.02
1.800,1.13,0.69,1.24,1.82
1.810,0.89,1.19,0.87,1.72
1.820,0.54,1.53,0.35,1.66
1.830,0.16,1.63,0.01,1.64
1.840,-0.12,1.73,-0.21,1.74
1.850,-0.36,1.85,-0.58,1.97
1.861,-0.72,1.90,-0.94,2.24
1.871,-1.13,1.86,-1.14,2.45
1.881,-1.33,1.51,-1.13,2.30
1.891,-1.27,0.80,-1.01,1.80
1.901,-1.06,0.03,-0.89,1.38
1.911,-0.84,-0.69,-0.92,1.43
1.921,-0.47,-1.27,-1.06,1.72
1.931,-0.01,-1.56,-1.33,2.05
1.941,0.35,-1.46,-1.53,2.14
1.951,0.46,-1.09,-1.62,2.01
1.961,0.31,-0.64,-1.44,1.61
1.971,0.08,-0.46,-1.01,1.12
1.981,-0.31,-0.14,-0.63,0.71
1.991,-0.36,0.39,-0.43,0.68
2.001,-0.35,0.80,-0.34,0.93
2.011,-0.48,1.16,-0.10,1.26
2.022,-0.73,1.47,0.19,1.65
2.032,-0.75,1.43,0.17,1.63
2.042,-0.63,1.16,-0.11,1.32
2.052,-0.46,0.87,-0.29,1.02
2.062,-0.29,0.57,-0.23,0.68
2.072,0.09,0.11,-0.03,0.14
2.082,0.51,-0.09,0.24,0.57
2.092,0.81,-0.03,0.42,0.91
2.102,0.95,0.12,0.36,1.02
2.112,0.93,0.10,0.17,0.95
2.122,0.86,-0.08,0.00,0.87
2.132,0.77,-0.26,-0.06,0.82
2.142,0.61,-0.42,0.01,0.74
2.152,0.31,-0.52,0.06,0.61
2.162,-0.18,-0.53,0.07,0.56
2.172,-0.67,-0.61,0.16,0.92
2.182,-1.06,-0.75,0.26,1.33
2.192,-1.28,-0.90,0.37,1.61
2.202,-1.34,-0.99,0.40,1.72
2.213,-1.20,-1.06,0.17,1.61
2.223,-1.00,-1.08,-0.09,1.47
2.233,-0.91,-1.04,-0.19,1.39
2.243,-0.87,-0.90,-0.11,1.26
2.253,-0.75,-0.81,0.08,1.10
2.263,-0.57,-0.80,0.22,1.01
2.273,-0.36,-0.80,0.20,0.90
2.283,-0.13,-0.88,0.21,0.91
2.293,0.07,-1.00,0.29,1.04
2.303,0.31,-1.12,0.42,1.24
2.313,0.59,-1.30,0.57,1.54
2.323,0.83,-1.44,0.60,1.77
2.333,1.04,-1.39,0.60,1.83
2.343,1.09,-1.24,0.64,1.77
2.353,0.91,-1.09,0.63,1.55
2.363,0.43,-0.82,0.45,1.03
2.373,-0.22,-0.67,0.37,0.80
2.383,-0.69,-0.68,0.40,1.05
2.393,-0.73,-0.69,0.68,1.21
2.404,-0.53,-0.81,0.99,1.38
2.414,-0.19,-0.93,1.12,1.47
2.424,0.24,-0.90,1.03,1.39
2.434,0.53,-0.68,0.91,1.25
2.444,0.67,-0.42,0.95,1.24
2.454,0.66,0.02,1.13,1.31
2.464,0.58,0.45,1.47,1.65
2.474,0.71,0.74,1.71,2.00
2.484,0.92,0.74,1.79,2.15
2.494,1.17,0.53,1.93,2.31
2.504,1.50,0.35,2.10,2.60
2.514,1.74,0.24,2.22,2.83
2.524,1.91,0.27,2.40,3.08
2.534,2.13,0.65,2.58,3.41
2.544,2.33,1.67,2.41,3.75
2.554,1.93,3.12,1.85,4.11
2.564,0.84,4.18,1.46,4.51
2.574,-0.62,4.27,0.96,4.42
2.584,-1.91,3.69,0.06,4.15
2.595,-2.51,3.23,-0.82,4.17
2.605,-2.84,3.09,-1.27,4.38
2.615,-2.88,3.11,-1.31,4.43
2.625,-2.54,2.87,-1.48,4.11
2.635,-2.15,1.64,-1.66,3.17
2.645,-1.59,-0.01,-1.61,2.26
2.655,-0.92,-1.37,-1.84,2.47
2.665,-0.39,-2.28,-2.15,3.16
2.675,-0.25,-2.78,-2.24,3.57
2.685,-0.47,-2.75,-2.15,3.52
2.695,-0.75,-2.18,-1.88,2.98
2.705,-1.06,-1.47,-1.63,2.44
2.715,-1.24,-0.81,-1.56,2.16
2.725,-1.09,-0.32,-1.61,1.97
2.735,-0.85,0.02,-1.72,1.92
2.745,-0.59,0.21,-1.74,1.85
2.756,-0.27,0.29,-1.69,1.74
2.765,0.05,0.27,-1.54,1.56
2.776,0.27,0.21,-1.27,1.32
2.786,0.48,0.20,-1.06,1.18
2.796,0.62,0.20,-1.06,1.25
2.806,0.68,0.10,-1.05,1.25
2.816,0.63,-0.06,-0.85,1.06
2.826,0.53,-0.15,-0.63,0.83
2.836,0.45,-0.33,-0.46,0.72
2.846,0.13,-0.50,-0.43,0.67
2.856,-0.22,-0.73,-0.52,0.92
2.866,-0.33,-0.84,-0.70,1.14
2.876,-0.26,-0.76,-0.81,1.14
2.886,-0.18,-0.67,-0.81,1.06
2.896,-0.09,-0.58,-0.73,0.93
2.906,-0.00,-0.54,-0.61,0.81
2.917,0.09,-0.50,-0.50,0.71
2.926,0.16,-0.50,-0.42,0.67
2.937,0.23,-0.48,-0.29,0.61
2.947,0.31,-0.36,-0.08,0.48
2.957,0.49,-0.29,0.15,0.59
2.967,0.71,-0.23,0.31,0.80
2.977,0.92,-0.23,0.33,1.00
2.987,1.09,-0.30,0.39,1.19
2.997,1.06,-0.41,0.51,1.25
3.007,0.90,-0.52,0.57,1.18
3.017,0.73,-0.59,0.57,1.10
3.027,0.59,-0.62,0.65,1.07
3.037,0.63,-0.65,0.83,1.23
3.047,0.81,-0.59,0.95,1.38
3.057,0.95,-0.47,0.88,1.38
3.067,1.04,-0.43,0.77,1.37
3.077,1.06,-0.51,0.70,1.36
3.087,1.07,-0.63,0.62,1.38
3.097,1.12,-0.66,0.59,1.43
3.108,1.11,-0.62,0.63,1.42
3.117,1.01,-0.56,0.74,1.37
3.128,0.89,-0.43,0.77,1.25
3.138,0.73,-0.33,0.72,1.08
3.148,0.66,-0.20,0.81,1.06
3.158,0.59,-0.04,0.92,1.09
3.168,0.52,0.09,0.94,1.08
3.178,0.46,0.26,0.77,0.93
3.188,0.38,0.32,0.50,0.70
3.198,0.20,0.09,0.40,0.45
3.208,0.14,-0.23,0.54,0.60
3.218,0.29,-0.50,0.85,1.03
3.228,0.66,-0.57,1.19,1.47
3.238,1.06,-0.44,1.40,1.81
3.248,1.39,-0.11,1.45,2.01
3.258,1.52,0.22,1.39,2.07
3.268,1.35,0.45,1.19,1.86
3.278,1.02,0.64,1.07,1.61
3.289,0.78,0.96,0.95,1.56
3.299,0.79,1.32,1.02,1.84
3.309,1.18,1.67,1.38,2.47
3.319,1.52,1.96,1.27,2.79
3.329,1.58,2.21,0.82,2.84
3.339,1.45,2.15,0.56,2.65
3.349,1.23,1.85,0.43,2.26
3.359,0.82,1.53,0.33,1.76
3.369,0.27,1.42,-0.03,1.44
3.379,-0.34,1.48,-0.45,1.58
3.389,-0.98,1.59,-0.69,1.99
3.399,-1.64,1.58,-0.79,2.41
3.409,-2.25,1.39,-1.18,2.90
3.419,-2.40,0.81,-1.78,3.10
3.429,-2.14,0.01,-2.32,3.16
3.439,-1.65,-1.01,-2.57,3.21
3.449,-1.29,-1.92,-2.60,3.48
3.459,-0.93,-2.32,-2.41,3.47
3.470,-0.53,-2.10,-2.07,2.99
3.480,0.02,-1.49,-1.58,2.16
3.490,0.44,-0.68,-1.03,1.31
3.500,0.55,0.56,-0.62,1.01
3.510,0.58,1.50,-0.44,1.67
3.520,0.38,1.84,-0.37,1.91
3.530,0.07,1.99,-0.31,2.02
3.540,-0.22,2.10,-0.08,2.12
3.550,-0.42,2.02,0.17,2.07
3.560,-0.54,1.82,0.17,1.90
3.570,-0.55,1.48,-0.17,1.59
3.580,-0.38,1.07,-0.70,1.33
3.590,0.10,0.98,-0.85,1.30
3.600,0.29,0.81,-0.84,1.20
3.610,-0.13,-0.08,-0.81,0.82
3.620,-0.26,-0.98,-0.67,1.21
3.631,-0.05,-1.58,-0.50,1.65
3.641,-0.08,-2.13,-0.38,2.17
3.651,-0.13,-2.49,-0.22,2.50
3.660,-0.16,-2.62,0.02,2.63
3.671,-0.13,-2.73,0.22,2.74
3.681,-0.13,-2.56,0.32,2.59
3.691,-0.18,-2.26,0.35,2.29
3.701,-0.19,-1.88,0.39,1.93
3.711,-0.25,-1.46,0.43,1.54
3.721,-0.36,-1.02,0.48,1.18
3.731,-0.44,-0.62,0.39,0.85
3.741,-0.44,-0.30,0.30,0.62
3.751,-0.43,-0.21,0.29,0.55
3.761,-0.42,-0.33,0.39,0.66
3.771,-0.32,-0.62,0.39,0.80
3.781,-0.04,-0.91,0.37,0.98
3.791,0.29,-1.17,0.53,1.31
3.801,0.50,-1.37,0.69,1.61
3.811,0.67,-1.50,0.89,1.87
3.822,0.84,-1.57,1.12,2.10
3.832,1.04,-1.57,1.32,2.30
3.842,1.24,-1.50,1.52,2.47
3.852,1.37,-1.34,1.71,2.57
3.862,1.17,-1.04,1.51,2.17
3.872,0.76,-0.85,1.32,1.75
3.882,0.33,-0.61,1.31,1.48
3.892,-0.07,-0.21,1.54,1.55
3.902,-0.45,0.11,1.62,1.68
3.912,-0.51,0.36,1.18,1.34
3.922,-0.31,0.56,1.18,1.34
3.932,0.21,0.73,1.58,1.75
3.942,0.68,1.03,1.99,2.34
3.952,0.78,1.23,2.11,2.56
3.962,0.66,1.20,2.19,2.59
3.972,0.65,0.92,2.65,2.88
3.982,0.98,0.67,3.12,3.34
3.993,1.59,0.52,3.33,3.73
4.003,2.21,0.35,3.42,4.09
4.013,2.47,0.57,3.11,4.01
4.023,2.41,1.48,2.80,3.98
4.033,2.13,3.00,2.37,4.37
4.043,1.10,4.24,1.82,4.74
4.053,-0.51,4.41,0.92,4.53
4.063,-1.85,3.67,-0.12,4.11
4.073,-2.44,2.67,-0.98,3.74
4.083,-2.51,1.91,-1.54,3.51
4.093,-2.62,1.51,-1.87,3.55
4.103,-2.87,1.05,-1.96,3.63
4.113,-2.56,0.17,-1.87,3.18
4.123,-1.60,-0.88,-1.91,2.64
4.133,-0.63,-1.53,-2.13,2.69
4.143,-0.03,-1.81,-2.57,3.14
4.153,0.31,-1.87,-2.91,3.47
4.164,0.21,-1.65,-2.91,3.35
4.173,-0.52,-1.11,-2.57,2.85
4.183,-1.46,-0.37,-2.14,2.61
4.194,-2.19,0.38,-1.91,2.93
4.204,-2.46,0.92,-1.86,3.22
4.214,-2.39,1.15,-1.71,3.16
4.224,-2.09,1.03,-1.56,2.81
4.234,-1.64,0.61,-1.47,2.28
4.244,-1.16,0.12,-1.31,1.75
4.254,-0.70,-0.38,-1.18,1.42
4.264,-0.25,-0.72,-0.92,1.20
4.274,0.24,-0.92,-0.70,1.18
4.284,0.62,-1.04,-0.62,1.36
4.294,0.78,-1.15,-0.63,1.52
4.304,0.83,-1.23,-0.70,1.64
4.315,0.83,-1.33,-0.73,1.73
4.324,0.74,-1.38,-0.69,1.71
4.334,0.61,-1.34,-0.65,1.60
4.344,0.45,-1.17,-0.60,1.40
4.355,0.36,-1.07,-0.52,1.24
4.365,0.27,-0.98,-0.43,1.11
4.375,0.19,-0.81,-0.37,0.92
4.385,0.29,-0.64,-0.32,0.77
4.395,0.42,-0.49,-0.25,0.69
4.405,0.59,-0.48,-0.13,0.77
4.415,0.72,-0.45,-0.09,0.86
4.425,0.73,-0.42,-0.03,0.85
4.435,0.72,-0.41,0.09,0.83
4.445,0.77,-0.47,0.26,0.94
4.455,0.76,-0.52,0.46,1.03
4.465,0.76,-0.72,0.65,1.23
4.475,0.77,-0.90,0.73,1.39
4.485,0.77,-0.99,0.73,1.45
4.495,0.78,-0.95,0.65,1.39
4.505,0.89,-0.79,0.62,1.34
4.515,1.03,-0.65,0.59,1.35
4.526,1.16,-0.58,0.57,1.41
4.536,1.28,-0.58,0.63,1.54
4.546,1.31,-0.60,0.71,1.61
4.556,1.25,-0.63,0.71,1.57
4.566,1.16,-0.62,0.64,1.46
4.576,1.01,-0.51,0.56,1.26
4.586,0.76,-0.23,0.72,1.07
4.596,0.50,0.13,1.10,1.22
4.606,0.36,0.40,1.49,1.59
4.616,0.40,0.50,1.81,1.92
4.626,0.58,0.46,1.95,2.08
4.636,0.86,0.38,1.91,2.13
4.646,1.23,0.36,1.71,2.13
4.656,1.53,0.34,1.48,2.16
4.666,1.65,0.42,1.44,2.23
4.676,1.50,0.86,1.48,2.27
4.686,1.01,1.41,1.54,2.32
4.696,0.61,1.66,1.75,2.49
4.707,0.57,1.75,1.99,2.71
4.716,0.42,1.99,1.71,2.66
4.727,0.19,2.33,0.91,2.51
4.737,0.18,2.42,0.51,2.48
4.747,0.08,2.52,0.20,2.53
4.757,-0.29,2.78,-0.89,2.94
4.767,-0.81,2.64,-2.50,3.73
4.777,-1.49,2.02,-3.95,4.68
4.787,-2.32,1.04,-4.62,5.27
4.797,-3.02,-0.28,-4.56,5.47
4.807,-3.27,-1.42,-3.97,5.34
4.817,-2.84,-1.94,-3.09,4.62
4.827,-1.95,-1.64,-2.21,3.37
4.837,-1.02,-0.87,-1.55,2.04
4.847,-0.10,-0.16,-1.20,1.22
4.857,0.57,0.36,-0.99,1.20
4.867,0.74,0.97,-0.78,1.45
4.877,0.59,1.35,-0.68,1.63
4.888,0.34,1.59,-0.69,1.77
4.898,0.19,1.98,-0.59,2.08
4.908,0.00,2.36,-0.31,2.38
4.918,-0.34,2.26,-0.39,2.32
4.928,-0.84,1.76,-0.69,2.07
4.938,-0.76,1.42,-0.61,1.73
4.948,-0.21,1.44,-0.47,1.53
4.958,-0.42,0.89,-0.65,1.18
4.968,-0.64,0.06,-0.63,0.90
4.978,-0.52,-0.57,-0.45,0.90
4.988,-0.43,-1.15,-0.40,1.29
4.998,-0.27,-1.64,-0.41,1.71
5.008,-0.27,-2.12,-0.35,2.16
5.018,-0.39,-2.38,-0.07,2.41
5.028,-0.49,-2.49,0.17,2.54
5.038,-0.37,-2.49,0.21,2.52
5.048,-0.24,-2.36,0.18,2.38
5.058,-0.24,-2.23,0.13,2.25
5.069,-0.21,-2.12,0.17,2.13
5.079,-0.21,-1.98,0.28,2.01
5.089,-0.17,-1.79,0.25,1.81
5.099,-0.10,-1.67,0.28,1.70
5.109,0.01,-1.63,0.23,1.65
5.119,0.05,-1.58,0.19,1.59
5.129,0.04,-1.47,0.25,1.49
5.139,0.04,-1.46,0.28,1.49
5.149,-0.01,-1.48,0.40,1.53
5.159,-0.04,-1.50,0.58,1.61
5.169,0.03,-1.47,0.77,1.65
5.179,0.33,-1.34,0.92,1.66
5.189,0.69,-1.23,1.00,1.73
5.199,0.84,-1.17,1.10,1.81
5.209,0.90,-1.03,1.21,1.82
5.219,0.90,-0.84,1.26,1.77
5.229,0.82,-0.67,1.27,1.65
5.239,0.70,-0.49,1.36,1.60
5.250,0.60,-0.29,1.63,1.76
5.260,0.57,0.01,1.64,1.74
5.270,0.57,0.29,1.33,1.48
5.280,0.60,0.46,1.17,1.39
5.290,0.59,0.49,1.06,1.31
5.300,0.40,0.47,1.06,1.22
5.310,0.01,0.50,1.15,1.26
5.320,-0.23,0.64,1.46,1.61
5.330,-0.22,0.64,1.99,2.10
5.340,0.01,0.59,2.53,2.59
5.350,0.38,0.70,3.00,3.11
5.360,0.88,1.18,3.24,3.56
5.370,1.20,2.28,3.00,3.95
5.380,1.08,3.93,2.32,4.69
5.390,0.76,5.58,1.89,5.94
5.400,0.00,6.65,1.64,6.84
5.410,-1.06,6.58,1.17,6.77
5.421,-1.71,5.34,0.39,5.62
5.430,-1.88,3.47,-0.43,3.96
5.441,-1.87,1.39,-0.42,2.36
5.451,-1.27,0.10,0.24,1.30
5.461,-0.62,-0.51,0.67,1.05
5.471,-0.02,-1.03,0.57,1.18
5.481,0.69,-1.55,0.02,1.69
5.491,1.02,-2.12,-0.81,2.49
5.501,1.03,-2.54,-1.70,3.23
5.511,0.78,-2.56,-2.50,3.66
5.521,0.28,-2.16,-2.89,3.62
5.531,-0.56,-1.46,-2.84,3.24
5.541,-1.54,-0.69,-2.61,3.11
5.551,-2.43,-0.07,-2.68,3.62
5.561,-2.96,0.44,-2.70,4.03
5.571,-2.98,0.75,-2.64,4.05
5.581,-2.62,0.78,-2.40,3.64
5.591,-2.21,0.55,-2.00,3.03
5.602,-1.70,0.07,-1.39,2.20
5.612,-1.11,-0.48,-0.76,1.43
5.622,-0.54,-0.88,-0.35,1.09
5.632,0.04,-1.26,-0.25,1.28
5.642,0.38,-1.57,-0.25,1.63
5.652,0.56,-1.62,-0.33,1.74
5.662,0.77,-1.63,-0.43,1.85
5.672,0.96,-1.71,-0.49,2.02
5.682,1.13,-1.76,-0.50,2.15
5.692,1.32,-1.66,-0.46,2.17
5.702,1.44,-1.50,-0.52,2.15
5.712,1.38,-1.31,-0.60,2.00
5.722,1.15,-1.14,-0.62,1.74
5.732,0.85,-0.95,-0.57,1.39
5.742,0.61,-0.83,-0.51,1.15
5.752,0.32,-0.78,-0.43,0.95
5.762,0.14,-0.72,-0.28,0.78
5.772,0.14,-0.74,-0.11,0.76
5.783,0.30,-0.81,0.06,0.87
5.792,0.42,-0.98,0.34,1.12
5.803,0.58,-1.15,0.68,1.46
5.813,0.87,-1.18,1.06,1.81
5.823,1.34,-1.15,1.37,2.23
5.833,1.72,-1.07,1.41,2.47
5.843,1.92,-0.97,1.15,2.44
5.853,2.00,-0.75,0.89,2.31
5.863,2.04,-0.42,0.70,2.20
5.873,1.81,-0.11,0.51,1.89
5.883,1.27,-0.05,0.46,1.36
5.893,0.74,-0.12,0.55,0.93
5.903,0.43,-0.12,0.58,0.73
5.913,0.21,-0.09,0.68,0.71
5.923,0.14,-0.15,0.91,0.94
5.933,0.17,-0.29,1.29,1.34
5.943,0.42,-0.07,1.64,1.70
5.954,0.82,0.41,1.95,2.15
5.964,1.15,0.86,2.29,2.71
5.974,1.46,1.21,2.51,3.15
5.984,1.68,1.37,2.50,3.31
5.994,1.71,1.50,2.11,3.10
6.004,1.28,2.05,1.20,2.70
6.014,0.51,2.56,0.83,2.74
6.024,0.29,2.45,1.75,3.03
6.034,0.40,2.53,2.52,3.59
6.044,0.27,3.02,1.70,3.47
6.054,0.18,3.65,-0.01,3.66
6.064,0.10,4.13,-1.81,4.51
6.074,-0.22,4.04,-3.35,5.25
6.084,-1.06,3.12,-4.62,5.67
6.094,-2.43,1.82,-5.27,6.08
6.104,-3.70,0.25,-4.95,6.18
6.114,-4.25,-1.38,-3.86,5.90
6.124,-3.99,-2.31,-2.68,5.33
6.134,-2.82,-2.18,-1.84,4.01
6.144,-1.33,-1.42,-1.43,2.41
6.155,-0.08,-0.54,-1.46,1.56
6.165,0.80,0.11,-1.61,1.80
6.175,1.39,0.70,-1.45,2.13
6.185,1.79,0.99,-1.17,2.35
6.195,1.82,1.33,-0.96,2.45
6.205,1.42,1.83,-0.70,2.42
6.215,0.72,2.12,-0.45,2.28
6.225,-0.19,1.94,-0.40,1.99
6.235,-0.83,1.47,-0.46,1.75
6.245,-0.44,1.51,-0.41,1.62
6.255,-0.21,1.22,-0.47,1.33
6.265,-0.42,0.10,-0.59,0.74
6.275,-0.17,-0.81,-0.49,0.96
6.285,0.27,-1.44,-0.39,1.52
6.295,0.64,-1.83,-0.29,1.96
6.305,0.71,-2.19,-0.32,2.32
6.315,0.58,-2.39,-0.39,2.49
6.326,0.33,-2.54,-0.46,2.60
6.336,-0.02,-2.73,-0.54,2.78
6.346,-0.41,-2.83,-0.42,2.89
6.356,-0.73,-2.79,-0.17,2.89
6.366,-1.02,-2.64,0.09,2.83
6.376,-1.29,-2.44,0.26,2.78
6.386,-1.39,-2.16,0.37,2.59
6.396,-1.26,-1.89,0.46,2.32
6.406,-0.95,-1.78,0.51,2.08
6.416,-0.61,-1.65,0.58,1.85
6.426,-0.22,-1.53,0.75,1.72
6.436,0.21,-1.51,0.97,1.81
6.446,0.63,-1.60,1.15,2.07
6.456,1.12,-1.69,1.16,2.34
6.466,1.65,-1.73,1.03,2.60
6.476,2.05,-1.61,1.02,2.80
6.487,2.28,-1.26,1.17,2.85
6.497,2.15,-0.86,1.06,2.55
6.507,1.77,-0.40,0.84,2.00
6.517,1.19,0.06,0.93,1.51
6.527,0.58,0.42,0.90,1.15
6.537,0.04,0.73,1.18,1.39
6.547,-0.24,0.83,1.59,1.81
