time,ax,ay,az,atotal
0.604,0.23,0.02,-0.06,0.24
0.614,0.23,-0.03,0.01,0.23
0.624,0.25,-0.06,0.02,0.26
0.634,0.27,-0.08,0.03,0.28
0.644,0.25,-0.09,0.05,0.27
0.654,0.24,-0.06,0.05,0.26
0.664,0.20,-0.02,0.05,0.21
0.674,0.11,0.03,0.04,0.12
0.684,0.06,0.10,-0.06,0.13
0.694,0.01,0.08,-0.15,0.17
0.704,-0.07,0.05,-0.20,0.22
0.714,-0.11,0.01,-0.19,0.22
0.724,-0.11,-0.07,-0.12,0.18
0.734,-0.14,-0.15,-0.10,0.23
0.744,-0.09,-0.14,-0.06,0.18
0.755,-0.04,-0.12,-0.06,0.14
0.765,-0.06,-0.06,-0.09,0.12
0.775,-0.09,-0.02,-0.11,0.14
0.785,-0.11,0.01,-0.10,0.15
0.795,-0.15,-0.01,-0.08,0.16
0.805,-0.14,-0.02,-0.05,0.15
0.815,-0.10,0.02,-0.07,0.12
0.825,-0.07,0.04,-0.03,0.08
0.835,-0.04,0.06,0.04,0.08
0.845,0.02,0.07,0.03,0.08
0.855,0.06,0.08,0.04,0.10
0.865,0.08,0.04,0.06,0.11
0.875,0.09,0.02,0.05,0.10
0.885,0.09,-0.02,0.03,0.10
0.895,0.12,-0.05,0.08,0.15
0.905,0.10,-0.05,0.12,0.16
0.915,0.14,-0.08,0.17,0.23
0.925,0.17,-0.11,0.17,0.26
0.936,0.19,-0.12,0.14,0.27
0.946,0.23,-0.06,0.17,0.29
0.956,0.21,-0.03,0.17,0.27
0.966,0.13,-0.08,0.13,0.20
0.976,0.10,-0.14,0.14,0.22
0.986,0.09,-0.19,0.12,0.24
0.996,0.16,-0.12,0.12,0.24
1.006,0.23,-0.08,0.10,0.26
1.016,0.31,-0.08,0.13,0.35
1.026,0.41,0.03,0.15,0.44
1.036,0.47,0.14,0.10,0.50
1.046,0.44,0.13,0.08,0.46
1.056,0.33,0.02,0.07,0.34
1.066,0.22,-0.12,0.02,0.25
1.076,0.08,-0.22,0.01,0.23
1.086,-0.03,-0.27,-0.03,0.27
1.096,-0.15,-0.19,-0.03,0.25
1.106,-0.23,-0.07,0.01,0.24
1.117,-0.20,0.10,0.04,0.23
1.127,-0.01,0.25,0.02,0.25
1.137,0.14,0.22,-0.02,0.26
1.147,0.24,0.10,-0.06,0.26
1.157,0.25,-0.01,-0.09,0.27
1.167,0.24,-0.07,-0.04,0.25
1.177,0.22,-0.08,0.03,0.24
1.187,0.17,-0.09,0.11,0.22
1.197,0.16,-0.09,0.11,0.21
1.207,0.14,-0.06,0.09,0.18
1.217,0.13,-0.01,0.07,0.15
1.227,0.11,-0.02,-0.02,0.11
1.237,0.10,-0.03,-0.08,0.13
1.247,0.11,-0.02,-0.09,0.14
1.257,0.14,-0.03,-0.04,0.15
1.267,0.20,-0.04,-0.01,0.20
1.277,0.19,-0.08,0.00,0.21
1.288,0.19,-0.04,0.02,0.20
1.298,0.22,0.08,-0.02,0.23
1.308,0.21,0.15,-0.11,0.28
1.318,0.14,0.16,-0.16,0.27
1.328,0.09,0.11,-0.15,0.21
1.338,0.05,0.01,-0.12,0.13
1.348,0.08,-0.10,-0.05,0.13
1.358,0.14,-0.20,0.00,0.24
1.368,0.21,-0.21,-0.03,0.30
1.378,0.28,-0.11,-0.06,0.30
1.388,0.29,0.05,-0.09,0.31
1.398,0.25,0.19,-0.07,0.32
1.408,0.19,0.27,-0.05,0.33
1.418,0.14,0.22,-0.02,0.26
1.428,0.11,0.07,-0.01,0.13
1.438,0.16,-0.06,0.04,0.18
1.448,0.26,-0.16,0.08,0.31
1.458,0.37,-0.22,0.06,0.43
1.469,0.38,-0.26,0.01,0.47
1.479,0.32,-0.21,-0.00,0.39
1.489,0.24,-0.09,-0.01,0.26
1.499,0.19,-0.01,0.07,0.21
1.509,0.18,0.03,0.12,0.22
1.519,0.20,0.04,0.11,0.23
1.529,0.22,0.05,0.09,0.24
1.539,0.26,0.06,0.13,0.30
1.549,0.33,0.05,0.19,0.38
1.559,0.42,-0.00,0.18,0.45
1.569,0.47,-0.07,0.18,0.51
1.579,0.46,-0.17,0.21,0.53
1.589,0.42,-0.31,0.23,0.57
1.599,0.44,-0.37,0.26,0.63
1.609,0.49,-0.34,0.25,0.64
1.620,0.54,-0.24,0.13,0.61
1.629,0.53,-0.12,-0.07,0.55
1.640,0.42,-0.05,-0.30,0.52
1.650,0.19,-0.05,-0.46,0.50
1.660,-0.03,-0.09,-0.51,0.52
1.670,-0.20,-0.17,-0.47,0.54
1.680,-0.24,-0.29,-0.32,0.49
1.690,-0.25,-0.47,-0.23,0.58
1.700,-0.30,-0.62,-0.23,0.72
1.710,-0.25,-0.64,-0.24,0.72
1.720,-0.20,-0.50,-0.30,0.62
1.730,-0.07,-0.23,-0.40,0.46
1.740,0.09,0.13,-0.34,0.38
1.750,0.21,0.41,-0.14,0.48
1.760,0.20,0.50,0.13,0.56
1.770,0.11,0.59,0.37,0.71
1.780,0.21,0.75,0.55,0.95
1.790,0.57,0.81,0.65,1.18
1.800,0.94,0.81,0.65,1.40
1.810,1.21,0.73,0.54,1.52
1.821,1.32,0.67,0.51,1.56
1.831,1.24,0.63,0.49,1.47
1.841,1.04,0.71,0.41,1.33
1.851,0.97,0.76,0.36,1.28
1.861,0.81,0.59,0.33,1.06
1.871,0.56,0.27,0.26,0.67
1.881,0.40,0.11,0.27,0.50
1.891,0.30,0.03,0.33,0.44
1.901,0.17,-0.08,0.49,0.52
1.911,-0.02,-0.19,0.76,0.78
1.921,-0.19,-0.28,0.88,0.94
1.931,-0.14,-0.30,0.84,0.91
1.941,0.07,-0.30,0.74,0.80
1.951,0.26,-0.36,0.66,0.80
1.961,0.33,-0.51,0.57,0.83
1.971,0.22,-0.63,0.59,0.89
1.981,0.01,-0.75,0.65,0.99
1.991,-0.20,-0.75,0.77,1.09
2.002,-0.27,-0.65,0.78,1.05
2.012,-0.29,-0.52,0.66,0.89
2.022,-0.27,-0.47,0.50,0.74
2.032,-0.32,-0.42,0.50,0.73
2.042,-0.39,-0.37,0.62,0.82
2.052,-0.32,-0.33,0.73,0.86
2.062,-0.09,-0.22,0.79,0.82
2.072,0.17,-0.06,0.71,0.74
2.082,0.37,0.12,0.55,0.67
2.092,0.47,0.20,0.51,0.72
2.102,0.55,0.17,0.59,0.83
2.112,0.57,0.04,0.76,0.94
2.122,0.57,-0.03,0.86,1.03
2.132,0.58,-0.09,0.89,1.07
2.142,0.54,-0.15,0.87,1.04
2.152,0.49,-0.24,0.87,1.03
2.162,0.39,-0.40,0.90,1.06
2.173,0.26,-0.51,0.96,1.12
2.183,0.22,-0.54,1.05,1.20
2.193,0.33,-0.49,1.25,1.38
2.203,0.41,-0.46,1.20,1.34
2.213,0.55,-0.39,0.99,1.20
2.223,0.61,-0.36,0.75,1.03
2.233,0.57,-0.37,0.65,0.94
2.243,0.52,-0.36,0.65,0.91
2.253,0.50,-0.41,0.67,0.93
2.263,0.46,-0.41,0.66,0.90
2.273,0.40,-0.38,0.69,0.89
2.283,0.30,-0.40,0.80,0.94
2.293,0.25,-0.48,0.90,1.04
2.303,0.36,-0.62,0.85,1.11
2.313,0.46,-0.78,0.67,1.12
2.324,0.44,-0.94,0.52,1.16
2.333,0.37,-1.06,0.44,1.21
2.344,0.19,-1.12,0.63,1.30
2.354,-0.02,-1.01,0.93,1.37
2.364,-0.15,-0.78,1.16,1.40
2.374,-0.10,-0.50,1.25,1.35
2.384,0.00,-0.34,1.31,1.36
2.394,0.15,-0.34,1.25,1.31
2.404,0.36,-0.53,1.20,1.36
2.414,0.49,-0.77,1.29,1.58
2.424,0.58,-0.93,1.44,1.81
2.434,0.56,-0.89,1.53,1.86
2.444,0.51,-0.64,1.57,1.77
2.454,0.44,-0.26,1.53,1.61
2.464,0.24,0.12,1.13,1.17
2.474,-0.09,0.30,0.59,0.66
2.484,-0.58,0.35,0.18,0.70
2.494,-1.05,0.68,0.32,1.29
2.505,-1.14,1.48,0.78,2.03
2.515,-0.93,2.56,1.09,2.93
2.525,-0.44,3.28,1.05,3.47
2.535,0.32,3.44,0.93,3.58
2.545,0.87,3.14,1.01,3.42
2.555,0.88,2.16,1.20,2.62
2.565,0.55,0.88,1.59,1.90
2.575,0.22,0.28,2.14,2.17
2.585,0.08,0.24,2.25,2.27
2.595,0.11,0.49,2.07,2.13
2.605,0.06,0.89,1.77,1.98
2.615,-0.04,1.50,1.30,1.99
2.625,-0.16,2.43,0.82,2.57
2.635,-0.27,3.32,0.43,3.35
2.645,-0.38,3.84,0.02,3.86
2.655,-0.50,3.70,-0.21,3.74
2.665,-0.53,3.05,-0.32,3.11
2.675,-0.47,2.23,-0.44,2.32
2.686,-0.29,1.46,-0.48,1.56
2.696,-0.14,0.82,-0.47,0.96
2.706,-0.17,0.35,-0.44,0.58
2.716,-0.35,-0.00,-0.51,0.62
2.726,-0.53,-0.25,-0.70,0.91
2.736,-0.72,-0.50,-0.82,1.20
2.746,-0.82,-0.70,-1.04,1.50
2.756,-1.03,-0.66,-1.30,1.79
2.766,-1.35,-0.44,-1.55,2.11
2.776,-1.50,-0.20,-1.70,2.28
2.786,-1.42,-0.00,-1.73,2.24
2.796,-1.18,0.09,-1.66,2.04
2.806,-0.80,0.10,-1.49,1.69
2.816,-0.35,0.13,-1.37,1.42
2.826,0.01,0.10,-1.37,1.38
2.836,0.16,-0.01,-1.30,1.31
2.846,0.18,-0.22,-1.17,1.21
2.856,0.22,-0.54,-1.03,1.19
2.866,0.22,-0.88,-0.78,1.19
2.877,0.28,-1.16,-0.57,1.32
2.887,0.42,-1.40,-0.50,1.54
2.897,0.62,-1.69,-0.42,1.85
2.907,0.91,-2.06,-0.49,2.31
2.917,1.04,-2.25,-0.75,2.59
2.927,1.07,-2.30,-0.97,2.71
2.937,0.92,-2.26,-1.06,2.66
2.947,0.53,-2.15,-1.00,2.43
2.957,0.19,-2.08,-0.88,2.27
2.967,-0.10,-1.95,-0.80,2.11
2.977,-0.35,-1.81,-0.76,2.00
2.987,-0.31,-1.67,-0.53,1.78
2.997,-0.11,-1.45,-0.39,1.51
3.007,0.01,-1.15,-0.32,1.19
3.017,0.05,-0.84,-0.24,0.87
3.028,0.10,-0.57,-0.40,0.70
3.038,0.11,-0.40,-0.59,0.72
3.048,0.07,-0.33,-0.57,0.67
3.058,0.03,-0.37,-0.32,0.49
3.068,0.02,-0.63,-0.06,0.63
3.078,-0.01,-0.94,0.04,0.94
3.088,-0.05,-1.11,0.16,1.12
3.098,0.11,-1.08,0.40,1.16
3.108,0.37,-0.81,0.55,1.05
3.118,0.48,-0.44,0.53,0.84
3.128,0.63,-0.20,0.41,0.78
3.138,0.69,-0.04,0.30,0.76
3.148,0.64,0.04,0.33,0.72
3.158,0.64,0.11,0.32,0.72
3.168,0.69,0.29,0.29,0.81
3.178,0.60,0.36,0.28,0.75
3.188,0.48,0.20,0.25,0.58
3.198,0.40,-0.02,0.28,0.49
3.209,0.34,-0.25,0.35,0.55
3.219,0.39,-0.45,0.49,0.77
3.229,0.51,-0.55,0.64,0.98
3.239,0.64,-0.54,0.67,1.08
3.249,0.68,-0.54,0.62,1.07
3.259,0.65,-0.66,0.64,1.13
3.269,0.69,-0.79,0.60,1.21
3.279,0.74,-0.83,0.58,1.25
3.289,0.78,-0.57,0.57,1.12
3.299,0.82,-0.11,0.54,0.99
3.309,0.77,0.28,0.52,0.97
3.319,0.61,0.40,0.51,0.89
3.329,0.47,0.28,0.52,0.75
3.339,0.40,0.17,0.60,0.74
3.349,0.48,0.26,0.80,0.97
3.359,0.71,0.57,1.03,1.38
3.369,0.91,0.91,1.16,1.73
3.379,1.09,1.24,1.03,1.95
3.390,1.27,1.73,0.49,2.20
3.399,1.06,2.23,0.06,2.47
3.410,0.94,2.42,0.18,2.60
3.420,1.25,2.41,0.60,2.78
3.430,1.19,3.05,0.81,3.37
3.440,0.40,4.02,0.62,4.09
3.450,-0.65,4.73,0.25,4.78
3.460,-1.44,4.95,0.22,5.16
3.470,-1.51,4.57,0.33,4.82
3.480,-0.94,3.70,0.11,3.82
3.490,-0.66,2.77,-0.50,2.89
3.500,-0.80,1.98,-1.37,2.54
3.510,-0.80,1.25,-2.21,2.66
3.520,-0.75,0.57,-2.60,2.77
3.530,-0.85,-0.01,-2.57,2.71
3.540,-0.91,-0.37,-2.27,2.48
3.551,-0.96,-0.33,-1.95,2.20
3.561,-0.87,0.06,-1.69,1.90
3.571,-0.71,0.51,-1.69,1.90
3.581,-0.68,0.83,-1.65,1.97
3.591,-0.72,0.97,-1.39,1.84
3.601,-0.67,0.90,-1.04,1.53
3.611,-0.60,0.63,-0.72,1.13
3.621,-0.46,0.28,-0.50,0.73
3.631,-0.32,-0.16,-0.27,0.45
3.641,-0.23,-0.58,-0.02,0.62
3.651,-0.13,-0.87,0.06,0.89
3.661,0.00,-0.94,-0.07,0.94
3.671,0.08,-0.99,-0.21,1.01
3.681,0.03,-1.01,-0.28,1.05
3.691,-0.05,-1.02,-0.53,1.15
3.701,-0.18,-1.01,-0.75,1.27
3.711,-0.38,-1.07,-0.81,1.40
3.721,-0.62,-1.22,-0.83,1.60
3.731,-0.87,-1.43,-0.88,1.89
3.742,-1.03,-1.63,-0.72,2.06
3.752,-1.01,-1.79,-0.50,2.11
3.762,-0.74,-1.93,-0.49,2.12
3.772,-0.61,-1.86,-0.53,2.03
3.782,-0.52,-1.62,-0.43,1.75
3.792,-0.46,-1.52,-0.40,1.64
3.802,-0.39,-1.53,-0.37,1.62
3.812,-0.27,-1.74,-0.39,1.80
3.822,-0.35,-1.91,-0.31,1.96
3.832,-0.27,-1.92,-0.02,1.93
3.842,-0.09,-1.82,0.08,1.83
3.852,0.05,-1.72,-0.06,1.72
3.862,0.20,-1.60,-0.20,1.62
3.872,0.36,-1.48,-0.25,1.55
3.882,0.50,-1.41,-0.17,1.50
3.893,0.51,-1.35,-0.03,1.45
3.902,0.42,-1.32,-0.01,1.38
3.912,0.26,-1.29,0.01,1.32
3.923,0.04,-1.16,0.07,1.17
3.933,-0.08,-1.06,0.21,1.08
3.943,-0.11,-0.90,0.30,0.96
3.953,-0.05,-0.72,0.45,0.85
3.963,0.13,-0.46,0.45,0.66
3.973,0.42,-0.23,0.47,0.67
3.983,0.84,-0.44,1.10,1.45
3.993,1.14,-0.66,0.87,1.58
4.003,1.19,-0.65,0.18,1.36
4.013,0.94,-0.50,0.04,1.07
4.023,0.60,-0.32,0.27,0.73
4.033,0.29,-0.30,0.64,0.76
4.043,-0.09,-0.35,0.77,0.85
4.053,-0.46,-0.33,0.59,0.81
4.063,-0.60,-0.31,0.39,0.78
4.074,-0.61,-0.30,0.30,0.74
4.083,-0.57,-0.23,0.35,0.71
4.094,-0.57,0.04,0.47,0.74
4.104,-0.45,0.45,0.70,0.95
4.114,-0.23,0.89,0.79,1.21
4.124,0.24,1.18,0.73,1.40
4.134,0.74,1.23,0.59,1.56
4.144,0.96,1.04,0.69,1.57
4.154,0.85,0.69,0.92,1.43
4.164,0.68,0.37,0.87,1.16
4.174,0.60,0.16,0.73,0.95
4.184,0.40,0.14,0.61,0.74
4.194,0.11,0.23,0.52,0.58
4.204,-0.11,0.44,0.58,0.74
4.214,-0.22,0.74,0.53,0.94
4.224,-0.43,0.67,0.93,1.22
4.234,-0.63,0.02,1.42,1.55
4.244,-0.56,0.16,0.95,1.11
4.255,-0.54,1.38,0.49,1.56
4.264,-0.89,2.77,0.17,2.91
4.275,-1.30,3.30,0.34,3.56
4.285,-1.54,2.79,0.81,3.29
4.295,-1.34,2.05,1.49,2.87
4.305,-0.84,1.80,1.81,2.69
4.315,-0.16,1.70,1.72,2.42
4.325,0.43,1.77,1.35,2.26
4.335,0.34,1.86,0.82,2.07
4.345,-0.16,1.75,0.51,1.83
4.355,-0.49,1.78,0.28,1.87
4.365,-0.72,1.94,-0.08,2.07
4.375,-0.80,1.93,-0.50,2.15
4.385,-0.59,1.63,-0.73,1.88
4.395,-0.22,1.18,-0.92,1.51
4.405,0.12,0.90,-1.09,1.42
4.415,0.40,0.65,-1.17,1.39
4.426,0.52,0.39,-1.25,1.41
4.436,0.56,0.14,-1.36,1.48
4.446,0.43,-0.07,-1.40,1.46
4.456,0.22,-0.24,-1.45,1.49
4.466,-0.03,-0.38,-1.52,1.57
4.476,-0.34,-0.51,-1.46,1.58
4.486,-0.53,-0.63,-1.25,1.50
4.496,-0.52,-0.76,-1.01,1.36
4.506,-0.42,-0.92,-0.72,1.24
4.516,-0.34,-1.06,-0.56,1.24
4.526,-0.25,-1.18,-0.56,1.33
4.536,-0.15,-1.30,-0.59,1.44
4.546,0.00,-1.43,-0.60,1.55
4.556,0.18,-1.49,-0.60,1.61
4.566,0.36,-1.51,-0.51,1.64
4.576,0.49,-1.54,-0.48,1.68
4.586,0.50,-1.59,-0.52,1.74
4.596,0.40,-1.54,-0.54,1.68
4.606,0.40,-1.56,-0.64,1.74
4.617,0.36,-1.60,-0.66,1.77
4.627,0.33,-1.74,-0.67,1.89
4.637,0.40,-1.88,-0.73,2.06
4.647,0.43,-1.93,-0.71,2.10
4.657,0.44,-1.94,-0.47,2.04
4.667,0.46,-1.97,-0.23,2.03
4.677,0.53,-1.87,-0.23,1.95
4.687,0.53,-1.69,-0.27,1.79
4.697,0.61,-1.37,-0.42,1.55
4.707,0.68,-1.03,-0.39,1.30
4.717,0.64,-0.96,-0.18,1.17
4.727,0.64,-1.06,-0.02,1.24
4.737,0.67,-1.15,0.16,1.34
4.747,0.75,-1.06,0.27,1.33
4.757,0.86,-0.79,0.17,1.18
4.767,0.90,-0.54,-0.08,1.06
4.777,0.87,-0.27,-0.25,0.94
4.787,0.74,-0.11,-0.24,0.79
4.798,0.68,-0.11,-0.12,0.70
4.808,0.74,-0.13,-0.03,0.76
4.818,0.83,-0.14,0.12,0.85
4.828,0.83,-0.12,0.29,0.89
4.838,0.82,-0.01,0.37,0.90
4.848,0.76,0.14,0.28,0.83
4.858,0.57,0.20,0.11,0.62
4.868,0.23,0.23,-0.02,0.33
4.878,-0.15,0.18,0.01,0.23
4.888,-0.30,-0.03,0.09,0.31
4.898,-0.30,-0.17,0.21,0.40
4.908,-0.25,-0.35,0.45,0.63
4.918,-0.24,-0.60,0.57,0.86
4.929,-0.20,-0.91,0.63,1.13
4.938,0.04,-1.06,0.78,1.31
4.948,0.47,-0.88,0.86,1.32
4.958,0.84,-0.48,0.82,1.27
4.969,1.08,-0.02,0.68,1.28
4.979,1.15,0.27,0.67,1.36
4.989,1.10,0.38,0.80,1.41
4.999,1.08,0.44,0.99,1.53
5.009,1.07,0.52,1.25,1.73
5.019,1.01,0.62,1.51,1.92
5.029,1.08,0.79,1.44,1.96
5.039,1.36,1.07,1.16,2.08
5.049,1.79,1.60,1.06,2.63
5.059,2.18,2.48,1.03,3.46
5.069,2.23,3.55,0.73,4.25
5.079,1.91,4.61,-0.02,4.99
5.089,1.36,5.34,-0.37,5.52
5.099,0.91,5.66,-0.14,5.74
5.109,0.60,5.70,0.06,5.73
5.119,0.09,5.37,0.01,5.37
5.130,-0.25,4.55,-0.15,4.56
5.140,-0.07,3.73,-0.63,3.79
5.150,-0.11,3.12,-1.35,3.40
5.160,-0.65,2.49,-2.05,3.29
5.170,-1.23,1.79,-2.52,3.33
5.180,-1.54,0.98,-2.72,3.28
5.190,-1.60,0.03,-2.71,3.15
5.200,-1.56,-0.75,-2.37,2.94
5.210,-1.37,-1.18,-1.66,2.46
5.220,-1.01,-1.26,-0.95,1.88
5.230,-0.58,-0.98,-0.57,1.27
5.240,-0.34,-0.45,-0.41,0.70
5.250,-0.19,-0.08,-0.27,0.34
5.260,-0.36,0.04,-0.11,0.38
5.270,-0.47,-0.08,0.08,0.48
5.280,-0.31,-0.24,0.36,0.53
5.290,-0.23,-0.25,0.38,0.51
5.300,-0.18,-0.29,0.25,0.42
5.311,0.21,-0.20,0.17,0.34
5.321,0.43,-0.27,0.05,0.51
5.331,0.12,-0.65,-0.22,0.70
5.341,-0.17,-1.05,-0.33,1.11
5.351,-0.37,-1.35,-0.29,1.43
5.361,-0.41,-1.66,-0.31,1.74
5.371,-0.36,-1.92,-0.39,2.00
5.381,-0.43,-2.20,-0.44,2.28
5.391,-0.54,-2.51,-0.42,2.60
5.401,-0.59,-2.63,-0.32,2.71
5.411,-0.58,-2.59,-0.40,2.69
5.421,-0.62,-2.41,-0.55,2.55
5.431,-0.65,-2.12,-0.42,2.26
5.441,-0.58,-1.77,-0.16,1.87
5.451,-0.52,-1.49,-0.00,1.57
5.461,-0.47,-1.32,-0.10,1.40
5.471,-0.40,-1.34,-0.29,1.43
5.481,-0.45,-1.42,-0.34,1.53
5.492,-0.53,-1.58,-0.30,1.69
5.502,-0.59,-1.68,-0.08,1.78
5.512,-0.64,-1.64,0.16,1.77
5.522,-0.51,-1.70,0.19,1.79
5.532,-0.23,-1.76,0.05,1.77
5.542,0.00,-1.84,-0.05,1.84
5.552,0.18,-1.93,0.08,1.94
5.562,0.33,-1.93,0.22,1.97
5.572,0.46,-1.74,0.36,1.84
5.582,0.56,-1.43,0.38,1.58
5.592,0.63,-1.16,0.26,1.34
5.602,0.58,-0.94,0.21,1.13
5.612,0.44,-0.81,0.32,0.97
5.622,0.30,-0.67,0.45,0.86
5.632,0.20,-0.54,0.69,0.90
5.642,0.20,-0.39,0.88,0.98
5.652,0.24,-0.23,1.02,1.08
5.663,0.25,-0.16,1.21,1.25
5.673,0.35,-0.18,1.24,1.30
5.683,0.43,-0.22,1.12,1.22
5.693,0.44,-0.22,1.11,1.22
5.703,0.50,-0.20,1.14,1.26
5.713,0.64,-0.12,1.23,1.39
5.723,0.71,0.04,1.42,1.59
5.733,0.80,0.35,1.51,1.74
5.743,0.90,0.72,1.45,1.85
5.753,1.02,0.92,1.69,2.18
5.763,1.22,0.88,1.98,2.48
5.773,1.57,1.32,1.81,2.73
5.783,1.64,2.61,1.51,3.43
5.793,1.27,4.07,1.12,4.40
5.803,0.58,4.83,1.18,5.00
5.813,-0.36,4.57,1.70,4.89
5.823,-1.11,3.91,1.99,4.53
5.833,-1.30,3.97,1.71,4.51
5.844,-1.28,4.58,0.98,4.86
5.854,-1.45,4.85,0.90,5.15
5.864,-1.46,4.56,0.87,4.87
5.874,-1.13,3.65,0.55,3.86
5.884,-0.76,2.61,0.02,2.72
5.894,-0.51,1.61,-0.42,1.74
5.904,-0.35,0.68,-0.62,0.99
5.914,-0.35,-0.04,-0.55,0.65
5.924,-0.29,-0.64,-0.61,0.93
5.934,-0.36,-1.15,-0.73,1.41
5.944,-0.46,-1.43,-0.76,1.68
5.954,-0.43,-1.34,-0.81,1.63
5.964,-0.37,-1.01,-0.90,1.40
5.974,-0.37,-0.65,-1.00,1.24
5.984,-0.42,-0.35,-1.09,1.22
5.994,-0.47,-0.12,-1.15,1.25
6.004,-0.48,-0.08,-1.10,1.20
6.015,-0.25,-0.17,-0.99,1.03
6.025,-0.00,-0.31,-0.92,0.97
6.035,0.18,-0.54,-0.72,0.92
6.045,0.29,-0.80,-0.49,0.98
6.055,0.33,-1.11,-0.44,1.25
6.065,0.25,-1.28,-0.54,1.41
6.075,0.15,-1.43,-0.68,1.59
6.085,0.21,-1.86,-0.86,2.06
6.095,0.17,-2.38,-1.05,2.60
6.105,-0.05,-2.71,-1.20,2.97
6.115,-0.26,-3.08,-1.13,3.29
6.125,-0.24,-3.39,-0.92,3.52
6.135,-0.35,-3.36,-0.72,3.46
6.145,-0.50,-3.38,-0.54,3.46
6.155,-0.34,-3.40,-0.48,3.45
6.165,0.02,-3.38,-0.39,3.41
6.175,0.31,-3.12,-0.33,3.15
6.186,0.62,-2.64,-0.29,2.72
6.196,0.86,-2.11,-0.26,2.29
6.206,1.03,-1.58,-0.28,1.90
6.216,1.22,-1.02,-0.42,1.64
6.226,1.31,-0.47,-0.56,1.50
6.236,1.17,-0.25,-0.73,1.40
6.246,0.93,-0.20,-0.72,1.20
6.256,0.80,-0.14,-0.49,0.95
6.266,0.84,-0.19,-0.17,0.88
6.276,0.69,-0.17,0.06,0.71
6.286,0.57,-0.23,0.12,0.62
6.296,0.51,-0.39,0.08,0.64
6.306,0.39,-0.51,0.19,0.67
6.316,0.23,-0.41,0.43,0.64
6.326,0.07,-0.23,0.65,0.69
6.336,0.01,-0.12,0.89,0.89
6.347,0.05,-0.05,0.91,0.92
6.356,0.16,0.00,0.89,0.91
6.367,0.33,0.07,0.85,0.92
6.376,0.50,0.11,0.78,0.93
6.387,0.60,0.06,0.76,0.97
6.397,0.65,0.03,0.67,0.93
6.407,0.72,0.14,0.56,0.93
6.417,0.85,0.42,0.54,1.09
6.427,0.92,0.81,0.45,1.30
6.437,0.88,1.09,0.46,1.48
6.447,0.85,1.28,0.75,1.71
6.457,0.90,1.44,1.11,2.03
6.467,0.94,1.71,1.29,2.34
6.477,0.80,2.02,1.32,2.54
6.487,0.75,2.34,1.14,2.71
6.497,1.02,2.62,1.15,3.04
6.507,1.14,3.19,1.34,3.65
6.517,0.59,4.12,1.07,4.30
6.528,-0.45,4.71,0.42,4.75
6.537,-0.94,4.62,-0.40,4.73
6.548,-1.02,4.28,-0.82,4.47
